reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,real_prot,pred_prot,kcat_Density,absolute_error,square_error,root_square_error,error
DHPPDA2,b0414,ribD,ECDH1ME8569_0399,4.165626823733886e-07,0.4165626823733886,0.07543927500572933,0.0008901282744519763,0.3411234073676593,0.11636517905412203,0.3411234073676593,0.3411234073676593
DHPS2,b3177,folP,ECDH1ME8569_3066,4.3278871527791934e-07,0.43278871527791934,0.11315891250864198,0.0008914659668520737,0.3196298027692774,0.10216321081832716,0.3196298027692774,0.3196298027692774
DMATT,b0421,ispA,ECDH1ME8569_0406,4.420965986014022e-07,0.4420965986014022,0.025138064827961704,0.0008923065664287709,0.4169585337734405,0.17385441888649733,0.4169585337734405,0.4169585337734405
DMPPS,b0029,ispH,ECDH1ME8569_0026,4.713441631434499e-07,0.4713441631434499,0.21602459307194316,0.0008944833210761228,0.25531957007150674,0.06518808286149905,0.25531957007150674,0.25531957007150674
DPCOAK,b0103,coaE,ECDH1ME8569_0099,9.850495040293368e-08,0.09850495040293368,0.04508631298251915,0.0008547249978219638,0.05341863742041453,0.002853550823853711,0.05341863742041453,0.05341863742041453
DXPRIi,b0173,dxr,ECDH1ME8569_0166,1.3191635503537786e-07,0.13191635503537785,0.02264349392914535,0.0008592509044518176,0.1092728611062325,0.011940558174341979,0.1092728611062325,0.1092728611062325
DXPS,b0420,dxs,ECDH1ME8569_0405,6.244172328278268e-07,0.6244172328278268,0.09446908064095969,0.0009043570574592841,0.5299481521868671,0.28084504400627486,0.5299481521868671,0.5299481521868671
EGMEACPR,b1288,fabI,ECDH1ME8569_1230,9.428196191617013e-06,9.428196191617014,3.126773412456846e-05,7.975002415335072e-05,9.428164923882889,88.89029383193564,9.428164923882889,9.428164923882889
EPMEACPR,b1288,fabI,ECDH1ME8569_1230,9.428196191617013e-06,9.428196191617014,0.0007237443977665115,7.975055779096481e-05,9.427472447219246,88.87723674307804,9.427472447219246,9.427472447219246
FACOAE120,b0452,tesB,ECDH1ME8569_0437,6.159732917756557e-07,0.6159732917756557,0.9745246426180096,0.0009038504241729488,0.3585513508423539,0.12855907119087676,0.3585513508423539,-0.3585513508423539
FACOAE160,b0452,tesB,ECDH1ME8569_0437,6.159732917756557e-07,0.6159732917756557,7.061998440269465,0.0008939253717466812,6.44602514849381,41.551240215014644,6.44602514849381,-6.44602514849381
FACOAE161,b0452,tesB,ECDH1ME8569_0437,6.159732917756557e-07,0.6159732917756557,26.849156483918133,0.0007597682355636391,26.233183192142477,688.1799003925065,26.233183192142477,-26.233183192142477
FCLT,b0475,hemH,ECDH1ME8569_0459,6.438165678380548e-08,0.06438165678380549,0.007084550611044227,0.0008500901649649573,0.057297106172761264,0.0032829583757726767,0.057297106172761264,0.057297106172761264
FMNAT,b0025,ribF,ECDH1ME8569_0022,6.134534430843466e-07,0.6134534430843466,0.03930614059656038,0.0009037810012762414,0.5741473024877862,0.3296451249540015,0.5741473024877862,0.5741473024877862
G1PACT,b3730,glmU,ECDH1ME8569_3618,1.2564927020864003e-06,1.2564927020864003,1.6481310768817476,0.0009081556391661684,0.39163837479534735,0.15338061661234095,0.39163837479534735,-0.39163837479534735
G5SD,b0243,proA,ECDH1ME8569_0231,2.0286008041562178e-06,2.0286008041562176,4.601337179020535,0.000848470079583718,2.5727363748643177,6.618972454549991,2.5727363748643177,-2.5727363748643177
G6PDH2r,b1852,zwf,ECDH1ME8569_1798,2.975173728874062e-06,2.9751737288740623,141.04492710268667,6.292659980915567e-05,138.0697533738126,19063.25679670544,138.0697533738126,-138.0697533738126
GAPD,b1779,gapA,ECDH1ME8569_1723,4.076985676604439e-05,40.76985676604439,437.6291740992804,8.507431246175785e-06,396.85931733323605,157497.31775420214,396.85931733323605,-396.85931733323605
