reactions,data_type,kcat,MW,kcat_MW
PYDXPP_num1,ours,8.133233,30370.595700000005,964.0785149301498
MOBDabcpp_num1,ours,8.133205,27363.8671,320.32992489840484
FACOAL120t2pp_num1,ours,8.094383,62758.64560000017,464.314972405968
G6PDH2r,ours,8.042513,55703.77830000008,519.7680962334284
GART,ours,8.042499,42433.18070000004,682.3197300408821
G6PDA,ours,8.042484,29773.86980000001,972.427924031561
GCALDD,ours,8.042484,52272.17150000008,553.8882653841912
UDPGDC,ours,8.004236,74287.98030000034,387.8857586871273
URAt2pp_copy2,ours,8.004236,45556.87230000005,632.511587060817
URAt2pp_copy1,ours,8.004236,45059.571700000015,639.4923101321887
UDPGALPpp,ours,8.004236,60823.23910000007,473.7539471159136
MALDt2_2pp,ours,7.9993052,45435.73190000005,633.8073035420822
GGPTRCO,ours,7.945022,47168.99020000001,606.3746346641102
PETNT181pp,ours,7.865174,63803.6360000002,443.77763047861265
PE160abcpp,ours,7.8064246,64459.97920000018,435.9779340419011
LPLIPAL2G160,ours,7.728935,38977.781800000055,713.8468305551436
LIPAabcpp,ours,7.6358376,64459.97920000018,426.450887840186
ALR2_num1,ours,7.5986943,31109.242900000023,879.3302867553867
ACONMT,ours,7.4493732,29005.612100000017,924.5708529626232
ACOLIPAabctex,ours,7.4493475,20126.6397,180.46307489555969
LPLIPAL1E161pp,ours,7.4462533,23621.8715,1134.8174457726604
NNDMBRT,ours,7.441117,36986.591600000014,724.2630380680979
NI2t3pp_num1,ours,7.441117,32926.87360000004,813.561029978867
NNATr,ours,7.441117,24527.63980000001,1092.156498482173
NOVBCNtpp,ours,7.441117,42196.17500000005,128.1832442203685
NO3R2bpp,ours,7.441117,23100.314100000003,408.97810786104475
NI2uabcpp_num1,ours,7.441117,30361.609100000027,148.10731499232742
METS_num1,ours,7.441117,135995.43160000033,196.97736081893456
2AGPGAT141,ours,7.432855,80699.04430000036,331.5811015124981
LPLIPAL1E140pp,ours,7.420109,23621.8715,1130.8330248092325
ACPPAT180,ours,7.388669,8639.416499999992,567.711435129605
WCOS,ours,7.3737917,44066.74880000004,602.3963837332146
ACOTA_num1,ours,7.364776,43664.844600000026,607.1977088863837
VPAMTr_copy1,ours,7.3551617,46710.69499999998,566.8633729384675
PTRCORNt7pp,ours,7.3464403,46494.34520000005,568.82584250267
AMALT1,ours,7.277167,78502.5889000005,333.71894566906235
AM4PCP,ours,7.2771406,33567.06660000001,780.4586105835053
S2FE2SS2,ours,7.2021017,46822.17320000006,128.6003174465258
LALALGLUtpp_num1,ours,7.1946,53990.52470000011,479.72417649054535
LPLIPAL2ATE120,ours,7.1265073,38977.781800000055,658.2064215875919
PSD120,ours,7.1119947,35933.97080000004,712.5063094891805
HISabcpp,ours,6.9391165,28483.02059999997,229.91134416975615
HISTRS,ours,6.9391165,47028.8824000001,531.1803752325602
LGTHL,ours,6.9266796,14919.668699999982,1671.353906136001
LA4NTpp,ours,6.907125,62541.768800000114,397.58469383104415
5DGLCNt2rpp,ours,6.8937507,46040.72780000005,539.0336709664258
3OAS160_num1,ours,6.8937507,42612.87280000006,582.3944946513901
LIPOCT,ours,6.850237,23882.261700000017,1032.601246472397
LPLIPAL2ATE141,ours,6.83216,38977.781800000055,631.0204137886565
PRAMPC,ours,6.7938175,22755.554000000004,1074.8032326525647
FLVR_num1,ours,6.731614,26241.68680000001,923.4852387614044
FACOAE80,ours,6.731614,31965.918600000045,758.113999577036
ADOCBLS,ours,6.728782,26385.2981,918.0724473224731
ADNt2pp_copy2,ours,6.728782,46139.31040000012,525.0103434575809
ADCS,ours,6.728782,50968.933900000055,337.65581553121467
LPADSS,ours,6.7213006,42381.972400000064,570.9192090361505
LPLIPAL2ATG181,ours,6.7213006,38977.781800000055,620.7814052671403
LPLIPAL2ATG141,ours,6.7213006,38977.781800000055,620.7814052671403
LPLIPAL2ATG180,ours,6.7213006,38977.781800000055,620.7814052671403
LPLIPAL1A141pp,ours,6.7213006,23621.8715,1024.3338323129901
LPLIPAL1A140pp,ours,6.7213006,23621.8715,1024.3338323129901
PUNP1,ours,6.6913614,25949.64089999999,928.2941961636166
DHACOAH,ours,6.653247,27237.057499999977,879.3787361208169
DAGK140,ours,6.653235,13244.52499999999,1808.4186484604027
DAGK141,ours,6.653235,13244.52499999999,1808.4186484604027
KARA2,ours,6.6335645,54068.42740000005,441.67795048538767
UDCPDPS,ours,6.624928,28443.798400000003,838.4864941244978
UDCPDPpp_num1,ours,6.624928,29020.883700000028,821.8130449280557
UPPDC1,ours,6.624928,39247.675600000046,607.672694889477
GLUTRR,ours,6.6031904,46306.27210000011,513.353469453654
TKT1,ours,6.5852556,73041.82930000033,324.5663531047393
DHDPS,ours,6.544461,31269.62460000002,753.4487510284977
DASYN140,ours,6.544461,31453.38050000001,749.0469776372684
DHFR_num1,ours,6.544461,26347.997200000016,894.1878739838331
ACACCT,ours,6.535607,23525.938000000024,506.1418391707292
ACMUMptspp,ours,6.535607,18250.83530000001,167.18369031001652
ACOAD3f,ours,6.535607,89223.37480000046,263.699790024081
CFAS180E,ours,6.5038843,43908.510600000045,533.2447664485339
CINNDO,ours,6.5038843,20578.989000000005,184.37087378191384
CFAS180G,ours,6.5038843,43908.510600000045,533.2447664485339
AACPS7,ours,6.497339,80699.04430000036,261.81803660534865
LPLIPAL2ATG160,ours,6.4800906,38977.781800000055,598.5031749549166
LPLIPAL2ATG161,ours,6.4800906,38977.781800000055,598.5031749549166
G3PAT161,ours,6.4615116,91380.36490000038,232.56841231208605
G3PAT180,ours,6.4614887,91380.36490000038,232.56758807513168
ACPPAT161,ours,6.455247,38213.97900000004,495.9915701307066
PTRCt2pp_num1,ours,6.432934,50852.38750000007,455.40757353821334
ACGAMK,ours,6.417619,33042.29690000002,699.2076994502155
ACPPAT181,ours,6.417619,38213.97900000004,493.1004072052789
ACGAMT,ours,6.417619,40956.754700000034,564.0932385690213
PGSA160,ours,6.3428392,20700.3721,1103.0826407221925
GPDDA3pp,ours,6.330647,40842.87450000001,558.0001280272277
HACD1_num1,ours,6.330647,79592.95340000032,286.3360162735199
GPDDA4,ours,6.330636,27409.26720000002,831.4811714484649
TRE6PS,ours,6.2936893,53610.48960000007,422.6277664884442
METDabcpp,ours,6.280585,29431.25730000001,249.90450813295243
R15BPK,ours,6.228364,20729.35040000001,1081.6600601242185
QULNS,ours,6.228364,38240.39070000005,586.3462686849581
PAPSR_num1,ours,6.2149034,27975.466900000018,513.9815147283997
CRNDabcpp,ours,6.2133613,44162.282500000045,189.8761699117083
METSOXR2_num1,ours,6.158858,15451.016599999992,715.0925453953573
METSOXR1_num1,ours,6.158858,15554.60489999999,570.4204433187805
2AGPEAT180,ours,6.133659,80699.04430000036,273.62371626004375
MDDEP4pp_num1,ours,6.121922,51797.71050000005,425.4805663659589
FRUptspp,ours,6.1044774,9119.2594,129.3883603594184
PYDXNK,ours,6.0981727,30847.016200000027,711.6870421976173
EAR161y,ours,6.0431476,27863.63610000001,780.7786206337942
ACHBS_num1,ours,6.032317,11105.639399999996,303.5316855083088
ACGS,ours,6.032317,49194.605800000034,441.43744719263475
ACGK,ours,6.032317,27159.2235,799.5935966284161
P5CR,ours,6.013339,28144.588799999987,769.1716711100079
SBTptspp,ours,6.0098047,33331.62730000003,154.65275849142188
UPPRT,ours,6.0014625,22532.99760000001,958.8278214701444
5DGLCNR,ours,5.9892836,27562.390300000006,782.2768898240294
FORCT,ours,5.9878817,45827.64540000004,470.3792641286341
PLIPA2A140pp,ours,5.971355,33162.71369999999,648.2243339452647
PLIPA1A120pp,ours,5.971355,33162.71369999999,648.2243339452647
G1PTT_num1,ours,5.9520025,32693.1704,655.4032153455512
GAL1PPpp,ours,5.9520025,45682.38450000005,469.0475165542196
FDMO3,ours,5.9520025,41735.731200000046,513.4020270860854
ALLabcpp,ours,5.9415336,18886.5556,194.54559163582115
PLIPA1E140pp,ours,5.9393797,33162.71369999999,644.7532344133829
FECRMabcpp,ours,5.9330053,70422.20310000039,161.4346905843222
NADH17pp,ours,5.9149947,18589.847500000003,39.403528276836234
NADH10,ours,5.9149947,47358.13240000004,449.63726061123106
PLIPA1E141pp,ours,5.904768,33162.71369999999,640.9959387611877
PHETA1_num1,ours,5.9047575,43537.29480000009,488.2509833844788
PLIPA1E160pp,ours,5.9047575,33162.71369999999,640.9947989268443
PSSA181,ours,5.879739,141708.5374000001,149.37039636681752
GLYCTO4,ours,5.8674865,45109.64480000002,153.86621944278343
CHTBSptspp,ours,5.8633046,63561.09830000026,332.0882918097706
CFAS160G,ours,5.863294,43908.510600000045,480.7236253647825
ASPt2_2pp,ours,5.8533115,45435.73190000005,463.77422611739587
BUTSO3abcpp_num1,ours,5.8533115,28925.081700000024,231.00074162235956
PG120abcpp,ours,5.853157,64459.97920000018,326.89066086450026
PAPSR2_num1,ours,5.84059,27975.466900000018,558.3114723480744
ARGt3pp,ours,5.812465,23175.4283,902.8904980366641
ARGabcpp_num1,ours,5.8124547,26869.45490000002,193.45753846026864
ASAD,ours,5.8124547,40017.42440000003,522.893145516881
DHAPT,ours,5.7864833,9119.2594,112.61726563283229
AMMQLT8,ours,5.781321,28072.88920000001,741.3827430345144
MOADSUx,ours,5.768318,45088.99430000002,385.6484831029272
ALAt4pp,ours,5.74763,51662.291000000056,400.51394546169035
AGMt2pp,ours,5.7254744,53244.53680000006,387.1140417170458
FRUpts2pp,ours,5.7221293,9119.2594,123.8570423612392
APG3PAT120,ours,5.6973925,22193.16890000001,924.185865137988
FRD2,ours,5.6884837,27122.7968,168.943533255164
CRNDt2rpp,ours,5.635439,54845.15890000003,369.90649324201314
FRULYSDG,ours,5.611127,38568.78100000002,523.7411366462422
GLUPRT,ours,5.608105,56487.39320000007,357.4103327536802
THIORDXi_num1,ours,5.6017113,17633.731300000003,684.9869103529456
RNDR4b_num1,ours,5.6004987,9684.737199999998,159.24886364964334
RNDR4_num1,ours,5.6004987,43516.750900000094,142.89265562770723
GAM6Pt6_2pp,ours,5.5941625,50605.9889,397.9565549009556
TRE6PH,ours,5.592449,63836.9039000001,315.37896060150194
TSULabcpp_num1,ours,5.592449,37614.08540000001,142.28024371083143
NACODA,ours,5.579253,42346.84509999999,474.30477412353923
MINCYCtpp,ours,5.579253,113046.0180000008,96.1101337159762
METabcpp,ours,5.579253,29431.25730000001,221.99850439318936
MLTG3,ours,5.579253,69040.17260000018,290.9220826600301
MI1PP,ours,5.579253,29171.7701,688.5187539579574
METTRS,ours,5.579253,76253.84130000038,263.40064261129754
MICITDr,ours,5.579253,93497.01500000064,214.82301654229136
MTRPOX,ours,5.579243,40901.496100000055,491.06455057031457
ACOAD1f,ours,5.5661473,89223.37480000046,224.58386409297643
PRFGS,ours,5.544847,141401.06280000033,141.1690181440415
PSD160,ours,5.544847,35933.97080000004,555.5035737937422
PTAr_num1,ours,5.544847,77171.18800000039,258.66453163841277
POR5_num1,ours,5.544847,19736.6991,134.36657452196357
PYAM5PO,ours,5.544847,25544.8351,781.427992071869
RNDR3_num1,ours,5.544847,43516.750900000094,141.4727429325759
MMETt2pp,ours,5.521402,50525.197300000094,393.40860129605
4PCP,ours,5.5189915,33567.06660000001,591.9006756461702
GLUNpp,ours,5.4779997,36850.245900000045,535.1605786706563
DHFS,ours,5.467787,45405.13430000011,433.519986306922
CRNDCAL2,ours,5.4610343,58558.45330000009,335.72818905037525
PLIPA2G141pp,ours,5.434316,33162.71369999999,589.9257152770343
PG181abcpp,ours,5.434316,64459.97920000018,303.4989747561064
CRNCBCT,ours,5.4043136,45126.25319999997,431.1354827925314
FLDR2_num1,ours,5.379095,27750.610100000027,407.787729526692
FACOAE60,ours,5.379095,31965.918600000045,605.7933839573744
PACCOAE,ours,5.3754787,18323.894000000004,200.61356990901706
MAN1PT2,ours,5.3632855,53015.66780000005,364.1909760118118
ACACT2r_num1,ours,5.352967,46529.971200000095,414.15631050293797
TRE6PP,ours,5.3452454,29174.935099999995,659.5690230001575
SUCTARTtpp,ours,5.3452454,47934.68860000006,401.4396254990999
PGSA161,ours,5.3220725,20700.3721,925.5611883421168
PHEt2rpp_num1,ours,5.3220725,31539.063700000024,607.4835062399137
O16GLCT1,ours,5.3220725,43187.61680000003,443.63320830428376
PGPP160_num1,ours,5.322063,19417.8997,986.6889362910861
PG180abcpp,ours,5.3001013,64459.97920000018,296.0032708170645
RZ5PP,ours,5.2905183,23308.201100000013,817.1315237193483
PLIPA1A181pp,ours,5.265636,33162.71369999999,571.6145479373121
42A12BOOXpp,ours,5.264088,84377.62450000031,224.59410195886625
SADH,ours,5.2431226,49297.96500000008,382.88074081759703
GPDDA1pp,ours,5.23803,40842.87450000001,461.6939485980595
FECRMtonex,ours,5.2165337,26287.070799999983,125.12251347053615
MALTPTabcpp,ours,5.210532,43387.08860000004,108.04332179863992
MALTHXabcpp,ours,5.210532,40989.96800000002,108.04332179863992
3PEPTabcpp,ours,5.2094035,33442.79719999999,93.41942458423524
PGSA141,ours,5.2093577,20700.3721,905.9589667955777
PLIPA2G140pp,ours,5.2093577,33162.71369999999,565.5052204005852
CBIuabcpp,ours,5.1804414,27080.873400000008,204.05206437173305
TMPPP,ours,5.180387,23014.98779999998,810.3151460284508
PLIPA2G160pp,ours,5.1633253,33162.71369999999,560.5081432162774
PLIPA1E180pp,ours,5.1423798,33162.71369999999,558.2343908122332
GUAt2pp,ours,5.1298847,48867.48370000003,377.9115174698465
GUAPRT_num1,ours,5.1298757,16970.386399999978,1088.222276423831
ASO3t8pp,ours,5.1252003,45496.8568,405.5383685318675
GLUN_num1,ours,5.107421,50968.933900000055,360.7435783545
3OAR120,ours,5.0842404,25560.01369999998,716.0898133634416
LPLIPAL2E161,ours,5.073012,38977.781800000055,468.54495963133473
MALTTTRabcpp,ours,5.0718064,43387.08860000004,105.1667681871259
APCS,ours,5.0617986,32321.015900000028,563.7964789343142
GLUTRS,ours,5.050966,53815.10000000009,337.8880202768362
ADOCBIK,ours,5.048459,20163.7742,901.3417934426186
RNTR4c2_num1,ours,5.046167,80021.63100000033,125.3233301450189
PGSA140,ours,5.035758,20700.3721,875.7682573251908
PROGLYabcpp,ours,5.018139,60292.95670000003,88.77229237343545
PROTRS,ours,5.009815,63691.83340000015,283.1655651476341
AACPS8,ours,5.007708,8639.416499999992,201.79157597485639
ACLS_num1,ours,5.007708,60439.91000000009,251.97582450879855
IPPMIb,ours,5.0074964,49881.29230000009,249.0999210684177
PG160abcpp,ours,5.005619,64459.97920000018,279.55684478408807
S2FE2SS,ours,4.986025,54744.69260000008,89.03017820427526
ACPS1_num1,ours,4.9756784,21767.54170000001,822.896884125413
G1PPpp,ours,4.9321795,45682.38450000005,388.68037197138824
EAR180y,ours,4.9321795,27863.63610000001,637.2408158172864
EAR80y,ours,4.9321795,27863.63610000001,637.2408158172864
FACOAE160,ours,4.9321795,31965.918600000045,555.46178485232
FACOAE141,ours,4.9321795,31965.918600000045,555.46178485232
F6PP,ours,4.9321795,30412.456100000025,583.8346676643451
DSBGGT,ours,4.9321795,27494.67260000001,645.7922397664773
DSERDHr,ours,4.9321795,27248.61870000001,651.6237169849638
DSERt2pp,ours,4.9321795,51659.05060000008,343.71220519488156
EAR60x,ours,4.9321795,27863.63610000001,637.2408158172864
EAR40x,ours,4.932171,27863.63610000001,637.2397176117296
ME2,ours,4.9153214,82416.44190000027,214.7042098889729
ASNNpp,ours,4.898529,36850.245900000045,478.55052169407577
EAR180x,ours,4.8885183,27863.63610000001,631.5997602337332
SUCASPtpp_num1,ours,4.871449,45750.16070000011,383.32578796821497
SUCBZL,ours,4.871449,50184.067800000055,349.45784924991636
SUCCt2_2pp,ours,4.8714404,45435.73190000005,385.9778352112334
FACOAL60t2pp_num1,ours,4.837174,62331.2346000001,279.37560537265495
FALDH2,ours,4.819223,39358.55440000008,440.7987809633569
FACOAL141t2pp_num1,ours,4.819223,62758.64560000017,276.4432315919825
FOMETRi,ours,4.819223,21105.174099999986,822.0355216117365
CHLabcpp,ours,4.8185444,32608.876199999984,129.7582312092044
PG141abcpp,ours,4.780406,64459.97920000018,266.979012615008
DURIPP_num1,ours,4.7560973,47206.60120000011,362.7024578079551
ECA4COLIPAabctex,ours,4.7560973,40357.1724,115.21813732819811
DURIt2pp_num1,ours,4.7560973,46388.71720000007,369.09730023748045
PLIPA1A161pp,ours,4.737688,33162.71369999999,514.3028086992773
PLIPA1A180pp,ours,4.7376804,33162.71369999999,514.301983676324
HPPPNDO,ours,4.7222924,34195.63700000003,497.14683308867694
2DGULRy,ours,4.710552,35395.09920000004,479.10551413287124
PDXPP,ours,4.7010264,30200.954500000007,560.3695419626554
SERt2rpp_num1,ours,4.692163,46905.789000000026,360.1215790230069
OHPBAT,ours,4.669273,39782.842400000045,422.5284516120945
MLTP3,ours,4.669273,90521.26860000048,185.69539578900591
ACOAD4f,ours,4.6595674,89223.37480000046,188.0050230962561
AGM4PApp_num1,ours,4.650103,31411.72830000003,532.9337704732401
XTSNt2rpp,ours,4.6418996,46139.31040000012,362.1822349559858
MANptspp,ours,4.640837,27635.475899999983,100.45217693710735
FACOAL181t2pp_num1,ours,4.63891,62331.2346000001,267.92467864899265
SPMS,ours,4.634886,32321.015900000028,516.2458275329144
TARTRt7pp,ours,4.6227527,52905.79020000004,314.55743609704155
PLIPA2G180pp,ours,4.6209626,33162.71369999999,501.63160682474563
ARBabcpp,ours,4.6116176,35540.48779999998,133.06091040828383
ARGORNt7pp,ours,4.611609,49500.88480000003,335.3837505546969
AMPTASEPG_num1,ours,4.611609,54879.20500000006,302.5151767413537
AMAOTr,ours,4.611609,47335.11480000008,350.72889270778677
ARGDCpp,ours,4.611609,73897.61930000031,224.65936734175588
ADSS,ours,4.611609,47344.38240000002,350.6602379926703
ARGDC,ours,4.611609,84424.28420000033,196.64712063972624
ARBt2rpp,ours,4.611609,51683.87670000009,321.2180173009346
ARGAGMt7pp,ours,4.611609,46842.07010000004,354.420553245361
ARBt3ipp,ours,4.611609,42537.696100000045,390.28424014717575
AMPMS2,ours,4.611609,70849.55920000028,234.32456867000428
CDPMEK,ours,4.584841,30925.00090000002,533.7244016054334
CHLt2pp_num1,ours,4.584841,75841.25630000028,217.63125250339422
ALATRS,ours,4.5759306,96031.25700000064,171.54154464519706
G3PAT141,ours,4.5573125,8639.416499999992,164.03080241085132
TDSK,ours,4.5435987,35588.859400000045,459.60886625099255
3HPPPNH,ours,4.531322,62184.98120000009,262.32635091638457
AACPS1,ours,4.531322,80699.04430000036,182.5950330229994
PGSA120,ours,4.5203433,20700.3721,786.1325294727433
S4FE4SR,ours,4.5170655,27582.02920000002,125.91231074799347
MPTG2_num1,ours,4.515555,93635.03100000053,109.17259278509982
MECDPDH5_num1,ours,4.5068674,19699.9514,268.69648278803646
BWCOGDS2_num1,ours,4.49799,77951.0022000005,207.73002967240743
ASPO6,ours,4.49799,60336.71520000015,268.3733104516097
AGM4PA,ours,4.49799,20535.930799999995,788.5088899890529
BWCOS,ours,4.49799,44066.74880000004,367.45992025624514
FE3DHBZStonex_num1,ours,4.4873605,15526.81839999999,107.79233012503443
ACBIPGT,ours,4.4843125,20163.7742,800.6202033347507
ACCOAC,ours,4.4843125,35241.13229999999,119.9638434804319
PLIPA2G120pp,ours,4.4810767,33162.71369999999,486.4462017775103
LPLIPAL2G141,ours,4.4810534,38977.781800000055,413.87147998247497
P5CD,ours,4.4578276,143813.43360000025,111.59026634908167
MOAT,ours,4.4501047,47290.47050000007,338.7654373199771
PGPP181pp_num1,ours,4.4501047,19417.8997,825.0313971907063
ULA4NFT,ours,4.44173,74287.98030000034,215.24650334315155
UACMAMO,ours,4.441722,45838.20500000008,348.839994934356
UAGAAT,ours,4.441722,8639.416499999992,435.4738303940923
UHGADA,ours,4.441722,33955.52710000002,470.91594699467913
UAAGDS,ours,4.441722,53342.99120000008,299.7619526068118
UACGALPpp,ours,4.441722,60823.23910000007,262.8962126418549
UACGAMPpp,ours,4.441722,60823.23910000007,262.8962126418549
FORt2pp_num1,ours,4.430204,30990.39579999998,514.6347437098564
XYLabcpp,ours,4.3921847,56469.7561,118.67764553948022
GPDDA2pp,ours,4.3884754,40842.87450000001,386.8119380285047
ASPCT_num1,ours,4.383796,34426.94620000002,306.1584417824593
XANt2pp_num1,ours,4.365898,48867.48370000003,321.6296729434421
FBP_num1,ours,4.3501706,35851.92450000001,436.81376602251845
PHYTSpp,ours,4.3355765,47056.27350000005,331.689575886199
GNK_num1,ours,4.3057456,21003.7502,737.9960251098396
GLYTRS,ours,4.3057456,34773.975000000006,138.91247116758026
GMHEPK,ours,4.3057456,51050.00780000004,303.6372535089012
GP4GH,ours,4.305738,31296.348000000005,495.28644044985685
GOFUCR,ours,4.305738,36140.714400000026,428.8973546134436
MTHFD,ours,4.2984753,31043.375400000023,498.4802999225396
MALTTRabcpp,ours,4.2928796,32225.00920000001,89.01528136965989
TREHpp,ours,4.2773175,63635.9564000002,241.9755099335625
TREH,ours,4.2773175,63695.9330000002,241.74766385790988
PLIPA1G140pp,ours,4.275774,33162.71369999999,464.15943336989346
PLIPA1A141pp,ours,4.275774,33162.71369999999,464.15943336989346
PLIPA1G180pp,ours,4.275774,33162.71369999999,464.15943336989346
PLIPA2A120pp,ours,4.275774,33162.71369999999,464.15943336989346
OROTt2_2pp,ours,4.269539,45435.73190000005,338.28750538956285
XTSNH,ours,4.2468634,32560.414300000022,469.5489467405207
DAGK120,ours,4.235783,13244.52499999999,1151.3299872966384
CTBTCAL2,ours,4.235776,58558.45330000009,260.4029433953642
PGPP120pp_num1,ours,4.2286687,19417.8997,783.978059171868
PGPP140pp_num1,ours,4.2286687,19417.8997,783.978059171868
PETNT161pp,ours,4.2286687,63803.6360000002,238.59466755154756
PGPP140_num1,ours,4.228661,29020.883700000028,524.5594778356107
ALATA_L_num1,ours,4.2202053,45516.83090000005,333.78288381671985
ANS,ours,4.2202053,57493.81780000013,132.84652649718635
CBL1abcpp,ours,4.218779,29366.459200000005,166.17320757225733
TDSR2,ours,4.200963,27494.67260000001,169.3765634222734
FMNRx2_num1,ours,4.189192,26241.68680000001,574.6997635837951
PANTS,ours,4.177556,31597.307000000023,475.964663697447
PAPA160,ours,4.1775413,29020.883700000028,518.2181506071776
PAPA180pp,ours,4.174307,29020.883700000028,517.8169402195008
ACS,ours,4.172705,72092.70770000026,208.3669552614119
XYLt2pp,ours,4.169475,53607.40820000006,280.0006660273492
LYSabcpp,ours,4.1659675,26869.45490000002,138.65704929373112
ECA4OALpp,ours,4.1437693,46877.0785,318.22737161403944
PYDAMK,ours,4.136518,30847.016200000027,482.7521956564469
LYSt2pp,ours,4.1292424,53575.23990000002,277.4653490632338
LYSt3pp,ours,4.1292424,23175.4283,641.4238583888437
CBPS,ours,4.1199336,41430.510300000045,93.12286649520574
FACOAL180t2pp_num1,ours,4.098219,62758.64560000017,235.084557019184
3OAS80_num1,ours,4.0902114,42612.87280000006,345.5472506889979
3OXCOAT,ours,4.0902042,42276.08740000004,348.29938212304825
ACt4pp,ours,4.0881023,59196.403900000085,248.61591769766235
ALPATG160pp,ours,4.0667415,8323.394100000001,223.89674603067377
PAPA140,ours,4.04115,29020.883700000028,501.29900076061386
EAR181x,ours,4.0146027,27863.63610000001,518.6892933905348
MDDEP2pp_num1,ours,4.0056796,51797.71050000005,278.3993041545723
FACOAL100t2pp_num1,ours,3.9790154,62331.2346000001,229.81183562181485
ACM6PH,ours,3.976908,31219.584300000024,458.58614459514087
3HCINNMH,ours,3.9769008,62184.98120000009,230.22991410022297
AACPS3,ours,3.9769008,8639.416499999992,160.25396846774356
ALR4x,ours,3.971444,38711.74710000004,369.32454541686093
AM3PA,ours,3.971444,20535.930799999995,696.2040600565329
ARBTNabcpp,ours,3.9714367,32997.955000000045,108.0611970529879
AM4PA,ours,3.9714296,20535.930799999995,696.2015357005392
ASCBPL,ours,3.971416,40060.19960000004,356.89032363183696
PROt2rpp,ours,3.965757,54845.15890000003,260.3096697382345
URACPAH,ours,3.9394972,25208.35700000001,562.5987413618425
PLIPA1E181pp,ours,3.9363086,33162.71369999999,427.30854562122283
PSP_L,ours,3.9187055,35042.29220000001,402.58039398461483
ARGTRS,ours,3.9177678,64682.216700000194,218.05010402495927
ADEt2rpp_num1,ours,3.91643,48867.48370000003,288.5179864499549
ALDD3y,ours,3.91643,56305.69130000003,250.40360351636417
PPC,ours,3.9094386,99061.43350000068,142.07324144971014
CRNBTCT,ours,3.9030433,45126.25319999997,311.3698763716552
CPPPGO2,ours,3.9030433,52728.41250000009,266.47788571294416
CLIPAabctex,ours,3.9030433,21702.360700000016,94.55260281098613
GLYOX,ours,3.8860817,28434.035000000044,492.01227050610225
CYSDS_num1,ours,3.885158,52772.859400000045,265.0333705434955
INDOLEt2rpp,ours,3.8779562,44332.01690000004,314.91105743036894
HXPRT_num1,ours,3.8779562,16970.386399999978,822.6472863340352
HYD2pp_num1,ours,3.8779562,27596.99260000001,103.7730285068124
HXCT,ours,3.8779492,22959.42120000001,300.32288359729375
DASYN180,ours,3.871776,31453.38050000001,443.14453258847635
FACOAL140t2pp_num1,ours,3.8685062,62758.64560000017,221.90763020545432
IPMD,ours,3.8608863,39516.55920000006,351.7307923914585
GLYt4pp,ours,3.8478184,51662.291000000056,268.1287641695949
PPGPPDP,ours,3.8440812,79341.5360000004,174.41926407877875
SUCCt2_3pp_num1,ours,3.7964544,47934.68860000006,285.12203248150405
TMDPP,ours,3.7964544,47206.60120000011,289.51959032373566
TMDS,ours,3.7964544,30479.330400000006,448.40997688059434
PA140abcpp,ours,3.7917054,64459.97920000018,211.76146206389038
PAPA181pp,ours,3.7916992,29020.883700000028,470.3549781979929
CDAPPA181,ours,3.783012,28450.435500000025,478.6866338126876
TDP,ours,3.7814867,17432.713799999987,780.9083701012753
LPLIPAL2G181,ours,3.7757397,38977.781800000055,348.72848818708246
GMHEPAT,ours,3.76821,51050.00780000004,265.73073314985834
GMPS2,ours,3.76821,58678.53230000009,231.18430997293325
ALAabcpp,ours,3.7398992,26309.936100000006,77.79614454705221
ALAt2pp_copy1,ours,3.7398992,51659.05060000008,260.62494303757063
AOXSr2,ours,3.7398992,41593.77420000007,323.69356662036154
ADD,ours,3.7398992,63738.62760000025,211.2319895635774
PSP_Lpp,ours,3.7283823,26103.21480000001,514.1962927876606
PRAGSr,ours,3.7269387,45939.83690000002,292.0554408846844
GLCptspp_num1,ours,3.7265582,9119.2594,90.91782877730878
ASNTRS,ours,3.7209473,52569.79370000008,254.81192405744554
BSORy,ours,3.7209473,85849.65890000053,156.03335472308925
ASNS2,ours,3.7209473,36650.10100000003,365.49449836441073
GLYt2pp_copy1_num1,ours,3.708392,51659.05060000008,258.4292789925949
HKNDDH,ours,3.7038832,31937.101000000024,417.50751015253354
GALS3,ours,3.6966987,50656.53130000002,262.71272387732546
CSNt2pp,ours,3.6966724,43649.06769999997,304.88670987123993
CYTBD2pp,ours,3.693082,57919.16590000007,132.49713883222555
AGPAT161,ours,3.693082,27452.833700000017,484.288629191674
TUNGSabcpp,ours,3.6907878,27363.8671,145.36333201855217
SULFACabcpp,ours,3.6907878,27737.769100000016,145.65681648255978
TRPAS2,ours,3.6907878,52772.859400000045,251.77404126030711
AMANK,ours,3.6660454,29643.512499999983,445.21591157593105
NADS1,ours,3.662343,30636.457600000005,430.35115130281895
ATPPRT,ours,3.662059,33366.36540000005,395.1108321795211
2DGULRGx,ours,3.6576269,35395.09920000004,372.0135594364992
CDAPPA120,ours,3.6519845,28450.435500000025,462.10695790579337
POAACR,ours,3.651245,13762.69239999998,955.0807078998597
DASYN181,ours,3.6129715,31453.38050000001,413.5230361010002
DCYTD,ours,3.6129715,31539.498500000027,412.39391932626916
D_LACt2pp_num1,ours,3.6129715,59167.439600000165,219.82863358515115
