reactions,data_type,kcat,MW,kcat_MW
ASNS1,ours,19.274931182093823,62658.28160000023,1107.4314597152552
G3PD7,ours,19.271633998513728,45356.710000000094,467.4370709041073
G3PD6,ours,19.265449402251225,58957.58900000012,467.2870623702231
G3PD5_num1,ours,19.265449402251225,45356.710000000094,467.2870623702231
PROGLYabcpp,ours,19.26117816598485,37496.5293,340.7356670685365
KG6PDC_num1,ours,19.21742746955343,23577.805199999995,2934.231507281788
ASPTRS,ours,19.214078856937366,65912.69070000024,1049.4289210525928
TYRt2rpp_reverse_num2,ours,19.206431841035837,42818.59590000005,1614.7926659997959
TYRt2rpp_num2,ours,19.206431620694286,42818.59590000005,1614.7926474744436
ISETACabcpp_num1,ours,18.996930717180934,34265.6565,740.3517301453089
ACACT6r_reverse_num2,ours,18.893137150701698,40875.8029,1663.9500368695167
ACHBS_num1,ours,18.867153845662315,60439.91000000009,949.3498116094452
GLNS_num1,ours,18.861382581275734,51903.16590000002,1308.2241924011926
ECAP2pp,ours,18.771513675550374,51516.619200000016,742.5662968306423
PRPPS_reverse,ours,18.76684904328278,34217.885000000024,1974.4252619885174
SELR,ours,18.637854277525445,22751.54820000001,287.9175726470224
G5SD,ours,18.59953898809136,44629.54760000013,1500.3141182889494
G3PIabcpp,ours,18.58435888797823,33263.45020000002,438.0400674386398
MOBDabcpp_num3,ours,18.502287527804974,30291.46790000002,470.72579091270546
O16AP2pp,ours,18.477892482263627,44743.76280000008,820.6537241850787
HPYRRy_num2,ours,18.439045892409972,35395.09920000004,1875.416843376888
HPYRRx_num2,ours,18.439045892409972,35395.09920000004,1875.416843376888
DOXRBCNtpp,ours,18.377697950004517,42196.17500000005,316.5805543083914
ACOAD4f,ours,18.368891544128633,89223.37480000046,741.1511804736481
MOBDabcpp_num1,ours,18.35767838476239,24938.51080000001,723.0253926096792
TRPt2rpp_reverse_num4,ours,18.320190586035068,49689.54070000004,1327.2951446243935
TRPt2rpp_num4,ours,18.305604725990538,49689.54070000004,1326.2384011846154
PROabcpp,ours,18.303440967832202,44162.282500000045,559.3409266538274
GSNt2pp,ours,18.15960474864074,46388.71720000007,1409.2775364589422
THRt2rpp,ours,18.114727388964884,48878.40550000002,1334.1887472224016
THRt2rpp_reverse,ours,18.11325168705404,48878.40550000002,1334.080058593452
NADPHQR4,ours,18.089695283130975,21890.6384,2974.920229794281
TRPTRS,ours,17.969615152994386,37437.38430000006,1727.9683332678687
ACACT7r_reverse_num2,ours,17.966052663567268,40875.8029,1582.3001629367911
HCINNMt2rpp_reverse,ours,17.949119616117674,41550.29410000004,1555.1473706180952
TYRt2rpp_num4,ours,17.943015733345987,50676.694800000056,1274.646203643997
TYRt2rpp_reverse_num4,ours,17.943015604691432,50676.694800000056,1274.6461945045612
HCINNMt2rpp,ours,17.930426350172304,41550.29410000004,1553.527748931631
TRSARr_num2,ours,17.922945867836464,30427.115200000004,2120.5626856209906
DADNt2pp_num2,ours,17.731295493372805,43475.232800000056,1468.2535242489148
FUSAtpp,ours,17.653244948042712,42196.17500000005,304.10087738936846
MALt2_3pp_num2,ours,17.495514080956337,45750.16070000011,1376.6913542544708
SHCHD2,ours,17.44527216890815,49950.81540000002,1257.296388560442
CYSDDS,ours,17.403163877095178,35152.88869999999,1782.2543829105762
PAPSR2_num3,ours,17.33916762904783,27975.466900000018,1527.9012026247522
DURIt2pp_num2,ours,17.211439884872817,43475.232800000056,1425.2064818280182
ACACT8r_num2,ours,17.18745099431134,40875.8029,1513.7274179272652
HISt2rpp,ours,17.12669709351684,49689.54070000004,1240.8267145979187
ACOAD3f,ours,17.103060908702606,89223.37480000046,690.0772293061601
GALCTNLt2pp,ours,17.049278748347213,49439.95240000006,1241.4535312952667
MAN1PT2,ours,16.98189682718587,53015.66780000005,1153.1464398128185
AICART_reverse,ours,16.965769244808925,57328.55670000012,1065.3812479690773
PHETRS,ours,16.956230533634255,87377.0775000004,491.45154289657546
NADPHQR3,ours,16.952175795046315,21890.6384,2787.85075825686
GLCTR2,ours,16.855334680388516,39422.7038,1539.1943981629859
ALATA_L_reverse_num2,ours,16.817365915595072,46215.67400000004,1309.9996615031991
GLCRt2rpp_num1,ours,16.688405049696378,49008.6523,1225.8704404101102
TDSK,ours,16.67801486736481,35588.859400000045,1687.0687775543947
GLCRt2rpp_reverse_num1,ours,16.62662449696509,49008.6523,1221.3322623661356
GALCTt2rpp_num2,ours,16.619947213824833,49008.6523,1220.841773071352
DASYN140,ours,16.594356033153677,31453.38050000001,1899.308779205886
ACACT3r_reverse_num2,ours,16.574726772554108,40875.8029,1459.7637758253009
GALCTt2rpp_reverse_num2,ours,16.573181722131125,49008.6523,1217.4065476122478
FBP_num2,ours,16.561795113958894,36833.49170000005,1618.702427015681
FCLPA_reverse_num2,ours,16.543712084138694,23775.04630000003,2505.0366990410116
GALCTNt2pp,ours,16.51629332134403,47076.14710000002,1263.031484512429
LCTStpp_reverse,ours,16.44382904958098,46502.69560000004,1272.996840606622
LCTStpp,ours,16.44382862512252,46502.69560000004,1272.996807747227
ARGSS,ours,16.35070475365637,49897.83170000005,1179.6612218955972
PRPPS,ours,16.31574783951992,34217.885000000024,1716.5494659378176
HISt2rpp_reverse,ours,16.28338899121126,49689.54070000004,1179.7291651834585
NADH9,ours,16.26464170561402,47358.13240000004,1236.3813176933984
ASPt2_3pp_num2,ours,16.254070384777386,47934.68860000006,1220.7162515122402
GLYC3Pabcpp,ours,16.247265830633303,33263.45020000002,382.95393793476006
FRULYSt2pp,ours,16.222339657341415,47575.973000000056,1227.5192515017827
AKGt2rpp,ours,16.220678223718032,47051.96620000007,1241.0627296035257
MOCDS,ours,16.214220889559172,21513.6153,2713.2211108382617
R15BPK,ours,16.1622881544491,20729.35040000001,2806.852903408721
PPPNt2rpp_reverse,ours,16.160255553152098,41592.22650000004,1398.745027303299
COLIPAabcpp,ours,16.15021609963775,64459.97920000018,901.9670604965962
SKMt2pp,ours,16.13900103747231,47816.81490000006,1215.0621879856794
ALAt4pp,ours,16.13676316096075,51662.291000000056,1124.4632449509186
IPMD,ours,16.12784556969066,39516.55920000006,1469.2636511451706
PPPNt2rpp,ours,16.122689018333013,41592.22650000004,1395.493469578956
DDPA_num1,ours,16.07594759106972,38803.54160000003,1491.4466293935125
PACCOAL,ours,16.025014321129003,48952.321300000025,1178.4947071767235
PTRCabcpp_num2,ours,15.89953892754929,43027.72350000004,402.8981247559501
TYRt2rpp_num3,ours,15.890911646624701,49689.54070000004,1151.2942386253308
TYRt2rpp_reverse_num3,ours,15.8909115554722,49689.54070000004,1151.2942320213451
BUTSO3abcpp_num2,ours,15.871580172376348,34265.6565,618.5500181948624
PSCLYSt2pp,ours,15.839536432740669,47575.973000000056,1198.5531259206477
IDONt2rpp_reverse,ours,15.801831562490733,46040.72780000005,1235.5711202498971
GLCNt2rpp_num4,ours,15.800244588563112,46040.72780000005,1235.4470321563235
ACt4pp,ours,15.799399458257438,59196.403900000085,960.8326570953526
IDONt2rpp,ours,15.797581200109665,46040.72780000005,1235.238777445971
ACOAD3f_reverse,ours,15.79684201945453,89223.37480000046,637.3736859596575
O16AT,ours,15.795531562171254,21674.82970000001,2623.4999033840845
G2PPpp,ours,15.774778025082725,26103.21480000001,2175.563482330069
GLCNt2rpp_reverse_num4,ours,15.755939757768889,46040.72780000005,1231.9827647895681
AKGt2rpp_reverse,ours,15.745376046930279,47051.96620000007,1204.696813901667
ASPK_reverse_num2,ours,15.724744444736311,88886.59570000051,636.8685801862744
TRSARr_num1,ours,15.717881998860825,30800.236500000025,1837.1409322100149
SELtpp,ours,15.712683355900346,30291.46790000002,399.7541000782709
GLYC3Pt6pp,ours,15.696918381214573,50309.81099999998,1123.2184150398116
NMNAT_num2,ours,15.658580488050813,24527.63980000001,2298.2598495670545
NO3R2bpp,ours,15.589170508413089,26103.21480000001,856.8108064493525
GALCTt2rpp_reverse_num1,ours,15.532905257190185,49141.49909999999,1137.9070632764779
ISETACabcpp_num2,ours,15.50727727237507,34557.29529999999,611.9941763670363
GLCRt2rpp_num2,ours,15.45696405406909,49141.49909999999,1132.3437748900242
D_LACt2pp_reverse_num1,ours,15.450741364474602,59167.439600000165,940.0891653947522
D_LACt2pp_num1,ours,15.450740478198517,59167.439600000165,940.0891114699259
L_LACt2rpp_reverse_num1,ours,15.423830496939667,59167.439600000165,938.451793154535
DHNAOT4,ours,15.370476401692825,33593.573100000045,1647.151819229795
GALCTt2rpp_num1,ours,15.328932747817099,49141.49909999999,1122.964478145958
ACOAD5f_reverse,ours,15.32699377439106,89223.37480000046,618.4161685375694
GLCRt2rpp_reverse_num2,ours,15.323435847169065,49141.49909999999,1122.5617870865613
PPND,ours,15.318268166564273,42042.020000000055,1311.6821075588496
GLYCLTt2rpp_num2,ours,15.286156144892336,58919.41700000013,933.9902688041243
HXAND,ours,15.234755100717797,16921.571799999998,422.54237871982565
GLYCLTt2rpp_reverse_num2,ours,15.234222716301037,58919.41700000013,930.8171154966385
HEPT4,ours,15.180030997259685,41728.92550000005,1309.5978613236712
L_LACt2rpp_num1,ours,15.110129801753812,59167.439600000165,919.3649016090528
GPDDA2pp,ours,15.098955829841087,40842.87450000001,1330.8622777622543
GLYCK,ours,15.09827319827099,38734.06629999998,1403.2552919386
ACOAD5f,ours,15.075546920311377,89223.37480000046,608.2707478256099
PTAr_reverse_num2,ours,14.980487876115316,36066.3228,1495.2940074615851
CBL1abcpp,ours,14.929184526588406,34948.8956,588.0446639232129
THRabcpp,ours,14.923988895221314,46268.74680000007,310.44387434592875
ANPRT,ours,14.851048622481262,56869.27080000013,940.1171192955128
DKGLCNR2x,ours,14.677677689567624,35395.09920000004,1492.851860193215
ME1,ours,14.675018824650566,63196.58750000014,835.9639318933466
TDPDRR,ours,14.668237637028005,32865.93890000004,1606.6985231722913
GALKr_num1,ours,14.637478905791708,47342.98750000007,1113.0460252608705
RBK_L1,ours,14.63704125714798,61088.72140000013,862.5708202452672
PHETA1_reverse_num3,ours,14.577807083330212,34093.243900000016,1539.3110040781053
HYD3pp_num1,ours,14.556373120546882,27596.99260000001,389.5244930291656
GGPTRCS,ours,14.552786629316849,53176.57960000005,985.2087565545604
ACACT5r_reverse_num2,ours,14.53733552546175,40875.8029,1280.3273374151213
DKGLCNR2y,ours,14.502690056500333,35395.09920000004,1475.054043736121
GLNS_num2,ours,14.50246262870401,53176.57960000005,981.8018732316959
MALDt2_2pp,ours,14.485048325076155,45435.73190000005,1147.6908545248748
GALT1,ours,14.471536170977139,40825.44170000001,1276.104508515769
MALt2_2pp,ours,14.465402851745095,45435.73190000005,1146.1342887772935
LACZpp,ours,14.432365121316069,83459.06190000044,622.538922124376
XYLK2_num1,ours,14.410588797345097,61088.72140000013,849.2258224026643
XYLK_num1,ours,14.410588797345097,61088.72140000013,849.2258224026643
CYTD,ours,14.381678249616488,31539.498500000027,1641.5619829408295
GLU5K,ours,14.345511235062418,39056.05320000002,1322.300545366542
AICART,ours,14.32952218387063,57328.55670000012,899.8356636097584
ACOAD6f,ours,14.308079896738182,89223.37480000046,577.3048569807873
G3PD5_num2,ours,14.299772936439995,56749.83740000007,907.1247589369115
GLYC2Pabcpp,ours,14.162940860853844,31499.36120000001,333.8256437692377
PROt4pp,ours,14.132101257155442,54343.51770000012,936.1846026717457
NADH10,ours,14.083044301034501,47358.13240000004,1070.5438942462217
PTHRpp,ours,14.074613112129308,26103.21480000001,1941.0868581468935
GLUt4pp,ours,14.039348010055386,42424.63480000005,1191.3279412884735
POR5_num1,ours,14.037443655986182,128822.93540000058,340.1650612000533
DHFR_reverse_num2,ours,14.004477578839403,17999.166999999994,2801.025140986906
DDGLK,ours,13.935689038444847,33961.96140000006,1477.1962062945329
U23GAAT,ours,13.897154451801283,36038.10640000001,1388.2459713944515
GART,ours,13.88984750539988,42433.18070000004,1178.404498426853
HYD2pp_num1,ours,13.869046353781883,27596.99260000001,371.1318200637001
DCYTt2pp_num1,ours,13.85256998961882,43475.232800000056,1147.072683705737
MECDPDH5_num2,ours,13.780132003870031,19736.6991,821.0627661604442
ENTERES2,ours,13.751965611089645,45651.37860000007,1084.4596092859865
UAMAS,ours,13.736820494652024,53625.32980000008,922.186473541226
O16AP3pp,ours,13.68103457655758,44743.76280000008,607.6121498560317
DADNt2pp_num1,ours,13.673269606105096,46388.71720000007,1061.1151493962473
ACOAD7f,ours,13.66432394727742,89223.37480000046,551.3304817315479
DSERt2pp,ours,13.561511615654872,51659.05060000008,945.0704426294172
TALA_reverse_num2,ours,13.548920656221611,35218.81070000003,1384.9449596092622
SPMDabcpp_num1,ours,13.448649510003865,29110.60090000002,340.79199986686444
ADSK,ours,13.448406163558174,22321.03750000001,2168.996946885171
DOGULNR,ours,13.38095579267396,36572.32660000003,1317.1554924708078
K2L4Aabcpp,ours,13.367752548981741,64459.97920000018,746.5703491312038
G3PGabcpp,ours,13.296884488785105,48448.15090000003,313.41238152471334
FBA_reverse_num2,ours,13.267748398244295,30809.441000000017,1550.3005794126366
GALKr_reverse_num1,ours,13.258303957081605,47342.98750000007,1008.1724193153993
TRSARr_reverse_num1,ours,13.2530404901692,30800.236500000025,1549.044786218089
MAN6Pt6_2pp,ours,13.25265726286745,50605.9889,942.7652177808311
NADH18pp,ours,13.18235193147531,36218.72570000001,87.81600042466548
ETHSO3abcpp,ours,13.168807878590252,34557.29529999999,519.7065603354135
FBP_num1,ours,13.161642431674338,35851.92450000001,1321.6002603717302
GLCNt2rpp_num3,ours,13.158120702637065,45966.08530000004,1030.5257500249513
ACOAD8f_reverse,ours,13.15154713012372,89223.37480000046,530.6408749341002
G6Pt6_2pp,ours,13.126103383583285,50605.9889,933.7624500190298
VALabcpp,ours,13.119730865780218,26309.936100000006,272.9122963668808
ACOAD8f,ours,13.104347252808775,89223.37480000046,528.7364462043566
GLYCAt2rpp_num2,ours,13.0761837939595,49008.6523,960.5296095492549
TRSARr_reverse_num2,ours,13.075897317929686,30427.115200000004,1547.0816091216846
GLYCAt2rpp_reverse_num2,ours,13.051373390992534,49008.6523,958.7071262429537
GLCNt2rpp_reverse_num3,ours,13.026869987282664,45966.08530000004,1020.2463761737297
DGSNt2pp,ours,12.994040136436148,46388.71720000007,1008.4034936661292
TUNGSabcpp,ours,12.980158829035393,24938.51080000001,511.22937425950454
XYLUt2pp,ours,12.870230059888122,35969.64550000006,468.7046360197011
METTRS,ours,12.846626482544636,76253.84130000038,606.4986963110599
ACOAD6f_reverse,ours,12.823346045251084,89223.37480000046,517.3985613790486
PYDXPP_num2,ours,12.818141498586911,29707.394199999995,1553.3274000488705
DURIt2pp_num1,ours,12.78720156966055,46388.71720000007,992.3517706322327
MPTS,ours,12.763909735498364,16980.839899999988,1785.2546886138853
CBIuabcpp,ours,12.762669267753152,34948.8956,502.7079373928841
NADH17pp,ours,12.700812313059656,19874.40520000001,84.60815985455336
NI2t3pp_num2,ours,12.691400098342116,34678.008700000064,1317.5220281328186
AP5AH,ours,12.635174103402651,31296.348000000005,1453.4164424631763
AP4AH,ours,12.623447114827773,31296.348000000005,1452.067494053299
DINSt2pp,ours,12.601075245854773,46388.71720000007,977.9074228221407
GLCNt2rpp_num2,ours,12.599762247998614,46415.41200000004,977.2431642488699
GLCNt2rpp_reverse_num2,ours,12.589443129098663,46415.41200000004,976.4428087971114
DPCOAK,ours,12.579293964935122,22621.4247,2001.8835627875567
O16A4Lpp,ours,12.573413964279121,46877.0785,965.5953766701743
ILETRS,ours,12.564185905650303,104295.61110000077,433.68142516536597
ECA4OALpp,ours,12.552827444229546,46877.0785,964.0144020328904
MOBDabcpp_num2,ours,12.551729869451234,30291.46790000002,321.5051732421748
D_LACt2pp_num2,ours,12.540418527566214,58919.41700000013,766.2245995957203
L_LACt2rpp_num2,ours,12.540418185881647,58919.41700000013,766.2245787186562
CRNCBCT_reverse,ours,12.539560919624304,45126.25319999997,1000.3582418105017
PDE4,ours,12.538539933652697,90259.33490000054,500.1005581434817
D_LACt2pp_reverse_num2,ours,12.511870084114816,58919.41700000013,764.4802782555238
L_LACt2rpp_reverse_num2,ours,12.502944957746797,58919.41700000013,763.9349494562779
DASYN180,ours,12.45754241304517,31453.38050000001,1425.8293377070422
VALTA,ours,12.445689548379073,34093.243900000016,1314.1748114547893
ILETA,ours,12.417344247456029,34093.243900000016,1311.181752665128
PROt2rpp_reverse,ours,12.3346958996561,54845.15890000003,809.6412906693563
PROt2rpp,ours,12.283991189008905,54845.15890000003,806.3130669575291
ADEt2rpp_reverse_num2,ours,12.264686771894521,46933.092700000096,940.7620473905013
ADEt2rpp_num2,ours,12.264685435207374,46933.092700000096,940.7619448599955
DCYTD,ours,12.21853647171566,31539.498500000027,1394.655381035191
CLPNS140pp_reverse_num1,ours,12.218034271963575,54821.72320000008,802.3265379419668
CLPNS161pp_reverse_num1,ours,12.218034271963575,54821.72320000008,802.3265379419668
DHCINDO,ours,12.216497024592698,34195.63700000003,1286.1111284031256
ACOAD7f_reverse,ours,12.209129372479174,89223.37480000046,492.6160419222878
TARTt2_3pp,ours,12.208614673786823,47934.68860000006,916.8936757342888
GALCTLO,ours,12.19492708715723,36447.462700000026,1204.5210904013354
CLPNS160pp_reverse_num2,ours,12.134141425926334,54821.72320000008,796.8175129039857
CLPNS180pp_reverse_num2,ours,12.134141425926334,54821.72320000008,796.8175129039857
UPLA4FNT,ours,12.132476615827384,36338.72350000005,1201.9386376348227
F6Pt6_2pp,ours,12.121120537937653,50605.9889,862.270155866385
GP4GH,ours,12.096400034254831,31296.348000000005,1391.4415868368214
PERD,ours,12.07631520877999,41367.13700000006,1050.9486008569531
LYSt2pp,ours,12.012004653041435,53575.23990000002,807.1492882097043
MPTG2_num3,ours,11.99303527520352,85065.89620000048,307.6612284040996
NI2uabcpp_num1,ours,11.92406265718865,30361.609100000027,237.335457022983
GPDDA3pp,ours,11.887050267107156,40842.87450000001,1047.7563463753206
LIPAabcpp,ours,11.886036971553686,64459.97920000018,663.8185992091221
GLYCAt2rpp_reverse_num1,ours,11.884456106762604,49141.49909999999,870.6295649891027
ADD,ours,11.882130062039888,63738.62760000025,671.1105939052793
CYNTt2pp,ours,11.875535672158522,41360.2142,1033.6486221527034
GLYCAt2rpp_num1,ours,11.867296069758618,49141.49909999999,869.3724577712572
DPR_num1,ours,11.853513031597611,33870.375600000014,1259.8811249601667
TRPAS2,ours,11.834197228079521,52772.859400000045,807.2920532535373
LIPACabcpp,ours,11.824424540420125,64459.97920000018,660.3776307999852
ASPt2_3pp_num1,ours,11.805881428382031,45750.16070000011,928.9841279655924
G1PTT_num2,ours,11.770225523166681,32733.99080000001,1294.4590881781528
THRTRS,ours,11.765025147780014,74013.48250000026,572.2483134340814
FBP_num3,ours,11.713310966897508,34323.0738,1228.558949193852
GLUt2rpp_reverse,ours,11.708198901446487,47158.59530000004,893.7822633832208
ACGS,ours,11.693491388542908,49194.605800000034,855.7151401903183
GSPMDA,ours,11.659966764626668,70531.09490000029,595.1400642818581
INSK,ours,11.652903706281009,48448.21730000007,865.8822900097002
G3PEabcpp,ours,11.636937464598128,31499.36120000001,274.2868291824267
ASCBPL,ours,11.622958591484439,40060.19960000004,1044.494319727352
GLUt2rpp,ours,11.608924642566631,47158.59530000004,886.203849953093
MSAR_num1,ours,11.582684092440209,21570.128899999992,1933.1207025278727
HPPPNt2rpp,ours,11.574887761700904,41550.29410000004,1002.8712634821811
HPPPNt2rpp_reverse,ours,11.574887579114185,41550.29410000004,1002.8712476625051
PDE1,ours,11.498073295696246,90259.33490000054,458.6014721952736
CTPS2,ours,11.489749712089397,60373.441100000055,685.1207784398063
PTRCabcpp_num1,ours,11.432908613517375,30540.227700000018,276.6050177401466
IGPS,ours,11.431414912494608,49491.72400000008,831.5146525301991
G3PSabcpp,ours,11.37537208927291,33263.45020000002,268.1216385865225
GMHEPK,ours,11.331034689496166,51050.00780000004,799.0542340756735
GSNK,ours,11.323414142374382,48448.21730000007,841.3991924641512
DHFR_num2,ours,11.31391388742738,17999.166999999994,2262.8874988902867
CRNBTCT_reverse,ours,11.179305148023879,45126.25319999997,891.8422354835785
PETNT161pp,ours,10.989677734757166,63803.6360000002,620.0718693386953
PETNT181pp,ours,10.989677734757166,63803.6360000002,620.0718693386953
DCYTt2pp_num2,ours,10.968002850030214,46388.71720000007,851.1727127498302
ALCD2x_num2,ours,10.943201107057968,96126.08940000068,409.83175567951906
GMHEPAT,ours,10.881668853294416,51050.00780000004,767.3653650619003
ACACCT,ours,10.875804793468005,22959.42120000001,842.2629819430282
DNTPPA_num2,ours,10.842945616357198,17305.55309999999,2255.611478773593
TAUDO,ours,10.80958674857913,32409.08780000003,1200.7284047928322
ACANTHAT,ours,10.807502621946682,32274.188200000048,1205.514735116033
PERD_reverse,ours,10.803088380803475,41367.13700000006,940.1452696833346
TALA_num2,ours,10.798087123483828,35218.81070000003,1103.7599757603894
METS_num2,ours,10.722390308241543,84672.4709000005,455.8814063104108
MECDPDH5_num1,ours,10.712845457097725,40683.13390000003,638.692830184876
GAM6Pt6_2pp,ours,10.686815503795625,50605.9889,760.2368148498773
CSND,ours,10.546492328718147,47590.40320000001,797.7947197426838
CYSS_num1,ours,10.544823428584829,34489.22420000003,1100.6731877403422
GOFUCR,ours,10.502235878000347,36140.714400000026,1046.134526903575
CSNt2pp,ours,10.46987174592441,43649.06769999997,863.5130203554817
VALTA_reverse,ours,10.447512292956526,34093.243900000016,1103.1817437191266
ILETA_reverse,ours,10.38068023847921,34093.243900000016,1096.1247620829984
DDPA_num3,ours,10.369829997416005,38734.62390000005,963.7730854719251
G1PTT_num1,ours,10.327514068217777,32693.1704,1137.211539618195
GLUTRS,ours,10.32650491859214,53815.10000000009,690.7990082138961
MSAR_num2,ours,10.320078149261912,27248.61870000001,1363.4555845336433
SADH,ours,10.278374616734913,49297.96500000008,750.5816643799725
ALDD2y,ours,10.277649117545065,56305.69130000003,657.1189513689927
ADMDC,ours,10.263399590391248,30384.30650000002,1216.0303387345195
LEUTAi_num1,ours,10.251050213280475,34093.243900000016,1082.4367688816403
ARGTRS,ours,10.242206292756382,64682.216700000194,570.047604041419
PFK_2,ours,10.238787578451815,34841.664300000004,1057.9183291891866
PFK_num1,ours,10.238787578451815,34841.664300000004,1057.9183291891866
DURADx_reverse,ours,10.236734911450077,45068.398399999984,412.2296555433131
CRNBTCT,ours,10.179411595391207,45126.25319999997,812.0745496195631
CRNCBCT,ours,10.179411595391207,45126.25319999997,812.0745496195631
AADDGT,ours,10.166654918561242,40639.09220000004,900.6096279586785
HSTPT,ours,10.16382671986993,39359.66870000007,929.626122374645
ARBTNabcpp,ours,10.112350071185006,32997.955000000045,275.15298272565167
HYD3pp_num2,ours,10.081802630965942,36002.63940000002,199.69882743643478
UDPKAAT_reverse,ours,10.05583607697253,42237.04590000007,857.0914254469925
ASPt2_2pp,ours,10.032357105219937,45435.73190000005,794.8916869718506
ACALD_reverse_num1,ours,9.984080439602613,33442.10610000002,1074.7735048472136
ACALD_num1,ours,9.966252078559624,33442.10610000002,1072.8543045563338
ACLS_num2,ours,9.95502338956377,62983.63010000011,442.66314472786036
IDOND_reverse,ours,9.953574367618048,37146.21520000005,964.6438413845436
HSK,ours,9.93408025241507,33623.29050000001,1063.6284663660222
HKNTDH,ours,9.926235390776867,31937.101000000024,1118.9007858539414
PFL_num2,ours,9.92099702168838,28203.989300000023,312.91443802364176
HYD2pp_num2,ours,9.904102764963751,39651.5833,196.17897526562817
ATPPRT,ours,9.867297297526516,33366.36540000005,1064.613116989224
USHD,ours,9.831523116730898,26893.86810000001,1316.0428648131588
DHBD,ours,9.798205769525152,26249.3542,1343.7869938259491
ACACt2pp_reverse,ours,9.69285408116692,47527.18760000007,734.1960771144148
ACACt2pp,ours,9.692201197448702,47527.18760000007,734.1466237067071
RMPA_reverse,ours,9.67111740395619,30145.13760000001,1154.9465494641588
MCITS,ours,9.662254206708763,43101.66680000005,807.0248258740543
NI2uabcpp_num2,ours,9.63541796766954,99465.3217000007,348.73968224053004
GDPMNP,ours,9.635022649446247,21748.40270000001,1594.87949604715
GGGABAH,ours,9.558932246020317,28012.69570000001,1228.4485739683073
ADPT,ours,9.55073692205471,19858.61569999999,1731.3720875013946
COLIPAKpp,ours,9.506049244889004,26758.797600000005,1278.8981699835574
UDPKAAT,ours,9.416447573266302,42237.04590000007,802.5942757459424
ASNNpp,ours,9.41143443866311,36850.245900000045,919.4284366820779
SBTPD_reverse,ours,9.41069152223427,27857.5543,1216.1329424400824
PSP_L,ours,9.387713682614159,35042.29220000001,964.4280421076722
LPLIPAL1A160pp,ours,9.384494844398045,23621.8715,1430.2076547928455
XANt2pp_num2,ours,9.339541425037078,49107.68880000002,684.6656796874845
HPPPNDO,ours,9.307057360348281,34195.63700000003,979.8152465255664
F6PA_reverse_num1,ours,9.271251646926231,22996.555799999984,1451.3697711608822
MOAT,ours,9.259840154336814,47290.47050000007,704.9078641671049
POR5_num2,ours,9.252024074667714,19699.9514,224.25693027132596
APG3PAT180,ours,9.140068029604468,22193.16890000001,1482.6294097449088
APG3PAT120,ours,9.140067636389162,22193.16890000001,1482.6293459606377
APG3PAT140,ours,9.140067636389162,22193.16890000001,1482.6293459606377
MOAT2,ours,9.13894693665357,47290.47050000007,695.704834908606
ICDHyr_reverse,ours,9.073895184828997,45756.18410000003,713.914923368454
NNDPR,ours,9.013288106987938,32761.66130000005,990.4209950780648
CYSabc2pp,ours,9.003892143725118,62919.38320000014,253.2844203641961
XANt2pp_num1,ours,8.972157305479568,48867.48370000003,660.966431134788
NNATr,ours,8.969848047605579,24527.63980000001,1316.5332349417522
PPGPPDP,ours,8.967871763734014,79341.5360000004,406.90336962271925
ALDD3y,ours,8.92552756774878,56305.69130000003,570.6687637080054
42A12BOOXpp,ours,8.915049461314485,84377.62450000031,380.3636124021485
ORPT_reverse,ours,8.901298067091808,23566.706100000003,1359.7433984009544
OP4ENH,ours,8.849482736473828,28889.54260000001,1102.7567411643881
HEX7,ours,8.822216426853743,32499.37440000002,977.2489385725977
ORNabcpp,ours,8.816633134626208,26869.45490000002,293.446440749384
TARTRt7pp_reverse,ours,8.809359339337238,52905.79020000004,599.4371032306032
HEPT2,ours,8.808816759103317,39041.68640000002,812.2533439736848
ADOCBLtonex,ours,8.801549324036724,68406.2387000002,232.4454154645346
TARTRt7pp,ours,8.771687355493336,52905.79020000004,596.8736949283102
VALt2rpp_reverse_num1,ours,8.75569490366668,46208.158800000085,682.1414761325653
P5CR,ours,8.736481157663343,28144.588799999987,1117.491265944097
GNK_num1,ours,8.721459654344338,21003.7502,1494.840419290438
MANPGH,ours,8.68184941866313,100013.82900000057,312.5033629818042
PLIPA2G181pp,ours,8.667468647034504,33162.71369999999,940.9027081316394
BUTSO3abcpp_num1,ours,8.623675446845395,34557.29529999999,340.333061674886
PLIPA1G181pp,ours,8.588736372444574,33162.71369999999,932.3558747485877
VALt2rpp_num1,ours,8.570039365521115,46208.158800000085,667.6773651469524
ACKr_reverse_num3,ours,8.54412686617397,42433.18070000004,724.8774711396137
GDPTPDP,ours,8.481977754379614,79341.5360000004,384.8566772864903
GUAt2pp,ours,8.480744567248097,48867.48370000003,624.7647337342464
PFK_3,ours,8.450584365217646,34841.664300000004,873.1530001792572
MMCD,ours,8.434453331668674,29172.249800000016,1040.8532835889541
ABTA_num2,ours,8.42944781653803,44728.54410000003,678.4484661895553
OROTt2_2pp,ours,8.409337388960836,45435.73190000005,666.2952996308832
DHCIND,ours,8.38227544659512,28499.26899999998,1058.8408989627928
NAMNPP,ours,8.374530651904802,45896.72340000003,656.8728247571867
IPPS,ours,8.369101679337122,57297.24130000005,525.8327514908403
IDOND,ours,8.337725460979554,37146.21520000005,808.0449514955255
IDOND2,ours,8.337725460979554,37146.21520000005,808.0449514955255
