reactions,data_type,kcat,km,MW,kcat_MW,catalytic_efficiency
12PPDRtex_reverse_num1,predict,304.5441271038356,0.0002817086957319,38921.51909999999,28168.449817104083,154437.20599019466
12PPDRtex_num1,predict,304.5441271038356,0.0002817086957319,38921.51909999999,28168.449817104083,154437.20599019466
PYDXNtex_num2,predict,304.1888920136869,0.0001909356952459,39332.7982,27841.396019703294,227592.6245534668
PYDXNtex_reverse_num2,predict,304.1888920136869,0.0001909356952459,39332.7982,27841.396019703294,227592.6245534668
ACONTa_num1,predict,303.69499314153535,0.000302874814186,93497.01500000064,11693.44256936459,143243.99715050572
VALtex_num2,predict,303.6575663154413,0.0002998043110113,39332.7982,27792.765548411666,144693.22400484857
VALtex_reverse_num2,predict,303.6575663154413,0.0002998043110113,39332.7982,27792.765548411666,144693.22400484857
GF6PTA,predict,302.71184331941475,0.0002719984929738,66893.53170000012,16291.001659729845,158988.19354780827
ACONTb_reverse_num2,predict,302.1618641221925,0.0002620439043266,97676.06830000057,11136.634897085498,164728.0470034688
G3PItex_reverse_num1,predict,302.0230540056505,0.0001342691313041,38921.51909999999,27935.266134572383,321340.8037512066
G3PItex_num1,predict,302.02255659305774,0.0001342691313041,38921.51909999999,27935.220126981327,321340.2745235193
PYDAMtex_reverse_num2,predict,301.61768598340785,0.0001320722877762,39332.7982,27606.06209654996,326247.40269349096
PYDAMtex_num2,predict,301.61768598340785,0.0001320724327861,39332.7982,27606.06209654996,326247.04448775307
GLNtex_num1,predict,301.2753744342336,0.0002220245385873,38921.51909999999,27866.110394525716,193849.47032765683
GLNtex_reverse_num1,predict,301.2743820726257,0.0002220245385873,38921.51909999999,27866.018607209313,193848.83181290128
PGM_reverse_num2,predict,43.002991537220296,0.000416302105588,24064.957700000017,6433.03725956655,103297.5595366767
ARBTtex_num4,predict,300.6825252854784,0.0002453771769226,39332.7982,27520.469952929074,175055.58996182992
MANGLYCptspp,predict,300.3312999284142,0.0001920445407973,69667.07320000029,7595.449197125529,223408.96148477285
PEAMNtex_reverse_num4,predict,300.1478494405255,0.0001465977162928,40367.58979999997,26767.321589903113,292489.3053596312
PEAMNtex_num4,predict,300.14628408318964,0.0001465974748558,40367.58979999997,26767.18199062465,292488.2616531397
ACMUMtex_num2,predict,299.99629482069105,0.0002757173017912,39332.7982,27457.66156435033,155436.7943810367
DDGLCNtex_reverse_num3,predict,299.4602088659975,0.0002299394626099,40367.58979999997,26705.997491026625,186049.09897774877
DDGLCNtex_num3,predict,299.4602088659975,0.0002299392101461,40367.58979999997,26705.997491026625,186049.30325201096
ASNN_num2,predict,42.77114155996895,0.0007388540279097,33393.6294,4610.942637336936,57888.48668927644
G1PACT,predict,299.27942633230816,0.0001585630489906,49189.49640000002,21903.170669507177,269635.35346935014
