Time,Biomass,Glucose,Acetate,CO2
3.070707070707071,0.19406581563024725,14.35621670801073,3.6341449648248624e-05,435.6216708010731
3.151515151515152,0.19748384504179842,14.514414625415831,3.766196589589388e-05,451.44146254158306
3.2323232323232327,0.2009621958818765,14.675398876096367,3.900578644390772e-05,467.53988760963665
3.3131313131313136,0.204501934764925,14.839218625414652,4.037332328889884e-05,483.92186254146515
3.393939393939394,0.20810415090389917,15.005924079698126,4.1764999926844045e-05,500.59240796981237
3.474747474747475,0.21176994700177298,15.17556606550506,4.318124082973333e-05,517.556606550506
3.555555555555556,0.2155004472923281,15.348196400971103,4.46224803040911e-05,534.8196400971101
3.6363636363636367,0.21929679568585114,15.523867810127188,4.6089160166204706e-05,552.3867810127185
3.7171717171717176,0.22316015606042752,15.702633936317012,4.758172984227557e-05,570.2633936317011
3.7979797979797985,0.22709171255323504,15.884549355614489,4.910064646857038e-05,588.4549355614488
3.878787878787879,0.23109267770429426,16.069669952928905,5.064638075435344e-05,606.9669952928904
3.95959595959596,0.2351642777448959,16.258052242472996,5.221940607169567e-05,625.8052242472994
4.040404040404041,0.23930775980107505,16.4497537004388,5.382020362835453e-05,644.9753700438803
4.121212121212122,0.24352439453588204,16.644832887001616,5.544926429326649e-05,664.4832887001616
4.202020202020202,0.24781547472143522,16.84334938032946,5.7107087434977255e-05,684.334938032946
4.282828282828283,0.2521823155558458,17.045363791184407,5.879418104060312e-05,704.5363791184408
4.363636363636364,0.2566262616530645,17.2509380857006,6.051106523449006e-05,725.0938085700598
4.444444444444445,0.2611486821132725,17.460135357683942,6.225826972418866e-05,746.0135357683943
4.525252525252526,0.26575095913181623,17.673019302501306,6.403632795446829e-05,767.3019302501305
4.606060606060606,0.2704345045057864,17.8896549793714,6.584578547452874e-05,788.9654979371401
4.686868686868687,0.2752007546260839,18.110108580047246,6.76871973440706e-05,811.0108580047245
4.767676767676768,0.2800511708330718,18.33444744520597,6.956112827198699e-05,833.4447445205969
4.848484848484849,0.28498724237912015,18.562740201211497,7.146815328602955e-05,856.2740201211495
4.92929292929293,0.29001049727531136,18.795057260926818,7.340886000832672e-05,879.5057260926819
5.01010101010101,0.29512246873942527,19.03146927442359,7.538384188773385e-05,903.146927442359
5.090909090909092,0.3003247255211601,19.272048529211293,7.739370444275181e-05,927.2048529211293
5.171717171717172,0.30561886374892755,19.516868573732186,7.943906366712762e-05,951.6868573732186
5.252525252525253,0.31100650732959434,19.766004235786983,8.152054617752666e-05,976.6004235786983
5.333333333333334,0.31648930834822286,20.019531640960487,8.363878936120447e-05,1001.9531640960488
5.414141414141414,0.3220689643990218,20.277529012632158,8.579445352522834e-05,1027.7529012632158
5.494949494949496,0.3277471825079206,20.54007500652897,8.798819618760739e-05,1054.007500652897
5.575757575757576,0.3335257041293161,20.807249864607357,9.022068966035113e-05,1080.7249864607356
5.6565656565656575,0.33940630277932304,21.079135305771082,9.24926192361372e-05,1107.9135305771083
5.737373737373738,0.34539078286495695,21.355814471796194,9.480468222270599e-05,1135.5814471796195
5.818181818181818,0.3514809801300245,21.637371947887043,9.715758812324522e-05,1163.7371947887045
5.8989898989899,0.3576787733679183,21.923894303177075,9.955206651727698e-05,1192.3894303177076
5.97979797979798,0.36398606938575195,22.21546939683324,0.00010198885665984861,1221.5469396833241
6.060606060606061,0.37040479919469,22.51218620222652,0.00010446870475340254,1251.2186202226521
6.141414141414142,0.3769369332745346,22.814135511340748,0.00010699237425617917,1281.4135511340749
6.222222222222222,0.38358447643531973,23.12140969762464,0.00010956064224594585,1312.140969762464
6.303030303030304,0.3903494683135369,23.434102738870717,0.00011217429963478408,1343.4102738870718
6.383838383838384,0.3972339894110008,23.752310495786737,0.00011483414604194155,1375.2310495786735
6.464646464646465,0.40424016706366206,24.076130987335457,0.00011754098473420114,1407.6130987335457
6.545454545454546,0.41137014368291575,24.405662925632676,0.00012029565392760517,1440.5662925632676
6.626262626262627,0.4186261085884454,24.741007184444086,0.00012309899680035364,1474.1007184444084
6.707070707070708,0.4260102892910794,25.08226639703387,0.000125951870587336,1508.2266397033868
6.787878787878788,0.43352495204992003,25.429544981853176,0.00012885514673622198,1542.9544981853176
6.868686868686869,0.4411724060267032,25.782949334169523,0.00013180971636602814,1578.294933416952
6.94949494949495,0.44895501670991833,26.142588445311933,0.0001348165093897104,1614.258844531193
7.030303030303031,0.45687516394214356,26.508571966452127,0.00013787643197950015,1650.8571966452123
7.111111111111112,0.46493528011141516,26.8810119703675,0.000140990422197495,1688.1011970367495
7.191919191919193,0.4731378400562188,27.2600224857445,0.0001441594344500383,1726.0022485744498
7.272727272727273,0.4814853616862559,27.645719525802722,0.00014738443973761576,1764.571952580272
7.353535353535354,0.4899804082819999,28.038221194330585,0.0001506664273233385,1803.8221194330583
7.434343434343435,0.49862561027244423,28.437648689891112,0.00015400642286060535,1843.7648689891112
7.515151515151516,0.5074236108912953,28.844123799943155,0.00015740544219763333,1884.4123799943154
7.595959595959597,0.516377112479447,29.257771035920804,0.0001608645302286479,1925.77710359208
7.676767676767677,0.5254888645403518,29.678717082447356,0.0001643847505259521,1967.8717082447354
7.757575757575758,0.534761664429863,30.107090829144568,0.00016796718564819185,2010.7090829144568
7.838383838383839,0.5441983580460743,30.54302340244185,0.0001716129374486206,2054.302340244185
7.91919191919192,0.5538018483741941,30.98664855949169,0.00017532313297558938,2098.664855949169
8.0,0.5635750894267454,31.438102408829717,0.00017909891997554717,2143.810240882972
