,kcat,data_type,MW,kcat_MW
TMAOtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TMAtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
SUCCtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TMDPP_reverse,13.05,Other_species,47207,995.1913911072511
TPI_reverse,439.1,Other_species,26972,58607.444757526326
TSULtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TTRCYCtex_reverse_num1,1976.6601861297006,fill,41220,172634.07739124022
TREtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TRPAS2_reverse,4.723714285714285,Other_species,52773,322.2362084507499
TUNGStex_reverse_num1,1976.6601861297006,fill,40368,176277.66225889124
TYMtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TYRPtex_reverse_num1,1976.6601861297006,fill,40368,176277.66225889124
TRPt2rpp_reverse_num1,1976.6601861297006,fill,44333,160511.95881322992
TRPtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TRSARr_reverse_num1,243.0,Other_species,30801,28401.67527028343
TYRTA_reverse_num1,136.23909090909092,Other_species,43538,11265.118454516223
UDPGtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
SULFACtex_reverse_num1,1976.6601861297006,fill,41220,172634.07739124022
TYRt2rpp_reverse_num1,1976.6601861297006,fill,31539,225624.6764344755
TYRtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
UGLT_reverse,280.3222222222222,Other_species,39646,25454.270292084948
UACGAMtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
UAG2E_reverse,3.93,Other_species,42245,334.9035388803409
UAGAAT_reverse,9.166666666666666,Other_species,36720.0,898.6928104575162
UMPK_reverse_num1,170.79666666666668,Other_species,24746,24847.167218944476
T2DECAI_reverse,1976.6601861297006,fill,18969,375137.1537807434
UMPtex_reverse_num1,1976.6601861297006,fill,39333,180916.19429148355
URAt2pp_copy2_reverse,1976.6601861297006,fill,45557,156199.4132639753
URAtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
UDPACGALtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
UDPG4E_reverse,106.0,Other_species,37265,10240.171742922314
UDPGALtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
UDPGLCURtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
UREAtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
UREAtpp_reverse,1976.6601861297006,fill,29780,238951.53358183082
TALA_reverse_num1,13.0,Other_species,35659,1312.4316441851986
XTSNtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
URIt2pp_copy2_reverse,1976.6601861297006,fill,46140,154225.7622467907
URItex_reverse,1976.6601861297006,fill,33589,211854.37703018615
XYLI1_reverse,24.297545454545453,Other_species,49742,1758.4971178554065
XYLI2_reverse,5.9485,Other_species,49742,430.51344939889833
VALTA_reverse,203.0,Other_species,34094,21434.856573004046
VALt2rpp_reverse_num1,1976.6601861297006,fill,46209,153995.46993154846
VALtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TARTRDtex_reverse_num1,1976.6601861297006,fill,41220,172634.07739124022
XYLUtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
XYLtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
XANtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TARTRt7pp_reverse,1976.6601861297006,fill,52906,134502.26193752926
XMPtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
Zn2tex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
XTSNt2rpp_reverse,1976.6601861297006,fill,46140,154225.7622467907
TARTRtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TAURtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TCYNTtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
TGBPA_reverse_num1,7.38458341625,Other_species,78486.0,338.7164627895421
THMDt2pp_copy2_reverse,1976.6601861297006,fill,46140,154225.7622467907
THMDtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
THMtex_reverse_num1,1976.6601861297006,fill,38922,182826.59344501625
12PPDRtex_num2,1976.6601861297006,fill,39333,180916.19429148355
12PPDRtex_num3,1976.6601861297006,fill,41220,172634.07739124022
12PPDRtex_num4,1976.6601861297006,fill,40368,176277.66225889124
12PPDStex_num2,1976.6601861297006,fill,39333,180916.19429148355
12PPDStex_num3,1976.6601861297006,fill,41220,172634.07739124022
12PPDStex_num4,1976.6601861297006,fill,40368,176277.66225889124
23CAMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
23CAMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
23CAMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
23CCMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
23CCMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
23CCMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
23CGMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
23CGMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
23CGMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
23CUMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
23CUMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
23CUMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
23DAPPAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
23DAPPAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
23DAPPAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
26DAHtex_num2,1976.6601861297006,fill,39333,180916.19429148355
26DAHtex_num3,1976.6601861297006,fill,41220,172634.07739124022
26DAHtex_num4,1976.6601861297006,fill,40368,176277.66225889124
3OAS180_num2,1.1016666666666666,Other_species,42613,93.07018984816838
2MAHMP_num2,1976.6601861297006,fill,17433,408190.02294882823
34dhpactex_num2,1976.6601861297006,fill,39333,180916.19429148355
34dhpactex_num3,1976.6601861297006,fill,41220,172634.07739124022
34dhpactex_num4,1976.6601861297006,fill,40368,176277.66225889124
3AMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
3AMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
3AMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
3PEPTtex_num2,1976.6601861297006,fill,39333,180916.19429148355
3PEPTtex_num3,1976.6601861297006,fill,41220,172634.07739124022
3PEPTtex_num4,1976.6601861297006,fill,40368,176277.66225889124
3CMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
3CMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
3CMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
3GMPtex_num2,1976.6601861297006,fill,41220,172634.07739124022
3GMPtex_num3,1976.6601861297006,fill,40368,176277.66225889124
3GMPtex_num4,1976.6601861297006,fill,38922,182826.59344501625
3HAD100_num2,8.192857142857143,Other_species,17033,1731.5966485226159
3HAD120_num2,8.192857142857143,Other_species,18969,1554.8677164998533
3UMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
3UMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
3UMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
4HOXPACDtex_num2,1976.6601861297006,fill,39333,180916.19429148355
4HOXPACDtex_num3,1976.6601861297006,fill,41220,172634.07739124022
4HOXPACDtex_num4,1976.6601861297006,fill,40368,176277.66225889124
3HAD140_num2,8.192857142857143,Other_species,17033,1731.5966485226159
3HAD160_num2,8.192857142857143,Other_species,17033,1731.5966485226159
4PEPTtex_num2,1976.6601861297006,fill,39333,180916.19429148355
4PEPTtex_num3,1976.6601861297006,fill,41220,172634.07739124022
4PEPTtex_num4,1976.6601861297006,fill,40368,176277.66225889124
5DGLCNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
5DGLCNtex_num3,1976.6601861297006,fill,40368,176277.66225889124
5DGLCNtex_num4,1976.6601861297006,fill,41220,172634.07739124022
5MTRtex_num2,1976.6601861297006,fill,39333,180916.19429148355
5MTRtex_num3,1976.6601861297006,fill,40368,176277.66225889124
5MTRtex_num4,1976.6601861297006,fill,38922,182826.59344501625
3HAD60_num2,8.192857142857143,Other_species,17033,1731.5966485226159
3HAD80_num2,8.192857142857143,Other_species,17033,1731.5966485226159
3HPPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
3HPPtex_num3,1976.6601861297006,fill,40368,176277.66225889124
3HPPtex_num4,1976.6601861297006,fill,38922,182826.59344501625
A5PISO_num2,105.28333333333333,Other_species,34031,11137.492286444713
ACLS_num2,30.022,Other_species,80961.0,1334.953866676548
ACMANAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACMANAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ACMANAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ABTA_num2,24.787692307692307,Other_species,44729,1995.0298980011246
ABUTtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ABUTtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ABUTtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ACACT1r_num2,4.775,Other_species,46531,369.4311319335497
ACACT1r_num3,4.775,Other_species,40876,420.5401702710637
ACMUMtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACMUMtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ACMUMtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ACNAMtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACNAMtex_num3,1976.6601861297006,fill,40368,176277.66225889124
ACACT2r_num2,4.1,Other_species,40876,361.092083374107
ACACT3r_num2,4.775,Other_species,40876,420.5401702710637
ACACT4r_num2,4.1,Other_species,40876,361.092083374107
ACACT5r_num2,4.775,Other_species,40876,420.5401702710637
ACACT6r_num2,4.1,Other_species,40876,361.092083374107
ACACT7r_num2,4.1,Other_species,40876,361.092083374107
ACACT8r_num2,1976.6601861297006,fill,40876,174086.9133493229
ACACtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACACtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ACACtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ACALD_num2,11.03,Other_species,96127,413.07853152600205
ACALDtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACALDtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ACALDtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ACONTa_num2,5.3,Other_species,97677,195.3376946466415
ACONTb_num2,202.78,Other_species,97677,7473.693909518106
ACOTA_num2,1.55,Other_species,43767,127.49331688258276
ACGAL1Ptex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACGAL1Ptex_num3,1976.6601861297006,fill,41220,172634.07739124022
ACGAL1Ptex_num4,1976.6601861297006,fill,40368,176277.66225889124
ACGALtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACGALtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ACGALtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ACGAM1Ptex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACGAM1Ptex_num3,1976.6601861297006,fill,41220,172634.07739124022
ACGAM1Ptex_num4,1976.6601861297006,fill,40368,176277.66225889124
ACPS1_num2,1.0254999999999999,Other_species,14052,262.7241673783091
ACGAptspp_num2,1976.6601861297006,fill,141028.0,50457.89963742606
ACGAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACGAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ACGAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ACSERtex_num2,1976.6601861297006,fill,40368,176277.66225889124
ACSERtex_num3,1976.6601861297006,fill,38922,182826.59344501625
ACSERtex_num4,1976.6601861297006,fill,39333,180916.19429148355
ADNt2pp_copy1_num2,1976.6601861297006,fill,43476,163675.97456221643
ACSERtpp_num2,1976.6601861297006,fill,32324,220145.29977932564
ACHBS_num2,27.592727272727274,Other_species,80961.0,1226.9341804303083
ACKr_num2,585.3636363636364,Other_species,43290,48678.88867888868
ACKr_num3,585.3636363636364,Other_species,42434,49660.86371563112
ACtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ACtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ACtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ADEt2rpp_num2,1976.6601861297006,fill,46934,151616.66744933143
ADEtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ADEtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ADEtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ANHGMtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ANHGMtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ANHGMtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ALAALAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ALAALAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ALAALAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ALAR_num2,150.58307692307693,Other_species,39153,13845.658747045616
ALATA_D2_num2,1976.6601861297006,fill,36495,194984.97520391623
ALATA_L_num2,36.076,Other_species,46216,2810.1436731867752
ALATA_L2_num2,1976.6601861297006,fill,45317,157026.64938250373
ALAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ALAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ALAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ALCD2x_num2,172.40561286666667,Other_species,96127,6456.66884767027
ALCD2x_num3,172.40561286666667,Other_species,39359,15769.206695292056
ADPRDP_num2,21.08502777777778,Other_species,23667,3207.2548273967973
ALLTNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ALLTNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ALLTNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ALLtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ALLtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ALLtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ARBTptspp_num2,1976.6601861297006,fill,123707.0,57522.829508976225
ARBTtex_num2,1976.6601861297006,fill,41220,172634.07739124022
ARBTtex_num3,1976.6601861297006,fill,38922,182826.59344501625
ARBTtex_num4,1976.6601861297006,fill,39333,180916.19429148355
ARBtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ARBtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ARBtex_num4,1976.6601861297006,fill,40368,176277.66225889124
AMPTASECG_num2,38.08,Other_species,98919,1385.8611591301974
AMPTASECG_num3,38.08,Other_species,54880,2497.9591836734694
AMPTASECG_num4,38.08,Other_species,46180,2968.557817236899
AMPTASEPG_num2,1976.6601861297006,fill,52915,134479.38524174472
AMPTASEPG_num3,1976.6601861297006,fill,46180,154092.17561859943
AMPTASEPG_num4,1976.6601861297006,fill,98919,71937.4101038923
AMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
AMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
AMPtex_num4,1976.6601861297006,fill,38922,182826.59344501625
ASCBtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ASCBtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ASCBtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ASNN_num2,307.69,Other_species,33394,33170.15032640594
ARGtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ARGtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ARGtex_num4,1976.6601861297006,fill,40368,176277.66225889124
AGM3PApp_num2,1976.6601861297006,fill,45634,155935.85199778504
AGM3PApp_num3,1976.6601861297006,fill,47985,148295.85641485717
ASNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ASNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ASNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
BTNtex_num2,1976.6601861297006,fill,41220,172634.07739124022
BTNtex_num3,1976.6601861297006,fill,38922,182826.59344501625
BTNtex_num4,1976.6601861297006,fill,39333,180916.19429148355
ASO3tex_num2,1976.6601861297006,fill,39333,180916.19429148355
ASO3tex_num3,1976.6601861297006,fill,41220,172634.07739124022
ASO3tex_num4,1976.6601861297006,fill,40368,176277.66225889124
BUTSO3abcpp_num2,1976.6601861297006,fill,92375.0,77033.57694253772
BUTSO3tex_num2,1976.6601861297006,fill,39333,180916.19429148355
BUTSO3tex_num3,1976.6601861297006,fill,41220,172634.07739124022
BUTSO3tex_num4,1976.6601861297006,fill,40368,176277.66225889124
BUTtex_num2,1976.6601861297006,fill,39333,180916.19429148355
BUTtex_num3,1976.6601861297006,fill,41220,172634.07739124022
BUTtex_num4,1976.6601861297006,fill,40368,176277.66225889124
BWCOGDS1_num2,1976.6601861297006,fill,97315.0,73123.12254089217
ASPCT_num2,103.268333,Other_species,34427,10798.675423359573
ASPK_num2,8.608235294117646,Other_species,88888,348.63701578192246
ASPK_num3,8.608235294117646,Other_species,48532,638.5404899617474
BWCOGDS2_num2,1976.6601861297006,fill,97315.0,73123.12254089217
CA2tex_num2,134.631875,Other_species,39333,12322.343833422317
CA2tex_num3,134.631875,Other_species,41220,11758.242358078604
CA2tex_num4,134.631875,Other_species,40368,12006.409780023781
CAT_num2,35581.9375,Other_species,80024,1600706.9754073778
AGM4PApp_num2,1976.6601861297006,fill,45634,155935.85199778504
AGM4PApp_num3,1976.6601861297006,fill,47985,148295.85641485717
ASPt2_3pp_num2,1976.6601861297006,fill,47935,148450.54073363767
ASPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ASPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ASPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CBMKr_num2,300.6,Other_species,33931,31892.959240812237
CBMKr_num3,300.6,Other_species,33071,32722.324695352425
ATPS4rpp_num2,17.25,Other_species,227347.0,273.15073434001766
BALAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
BALAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
BALAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
BMOGDS1_num2,1976.6601861297006,fill,97315.0,73123.12254089217
BMOGDS2_num2,1976.6601861297006,fill,97315.0,73123.12254089217
CD2t3pp_num2,1976.6601861297006,fill,34678,205201.47269354988
CD2tex_num2,1976.6601861297006,fill,39333,180916.19429148355
CD2tex_num3,1976.6601861297006,fill,41220,172634.07739124022
CD2tex_num4,1976.6601861297006,fill,40368,176277.66225889124
CGLYtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CGLYtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CGLYtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CHLt2pp_num2,1976.6601861297006,fill,52881,134565.8491720452
CHLtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CHLtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CHLtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CHORM_num2,140084.76775,Other_species,42043,11994985.22702947
CHTBStex_num2,1976.6601861297006,fill,39333,180916.19429148355
CHTBStex_num3,1976.6601861297006,fill,41220,172634.07739124022
CHTBStex_num4,1976.6601861297006,fill,38922,182826.59344501625
CITtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CITtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CITtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CLPNS120pp_num2,1976.6601861297006,fill,54822,129801.47878710959
CLPNS140pp_num2,1976.6601861297006,fill,47634,149388.60205036154
CLPNS141pp_num2,1976.6601861297006,fill,54822,129801.47878710959
CLPNS160pp_num2,1976.6601861297006,fill,54822,129801.47878710959
CLPNS161pp_num2,1976.6601861297006,fill,47634,149388.60205036154
CLPNS180pp_num2,1976.6601861297006,fill,54822,129801.47878710959
CLPNS181pp_num2,1976.6601861297006,fill,54822,129801.47878710959
CLt3_2pp_num2,1976.6601861297006,fill,44153,161166.32324115964
CLtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CLtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CLtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CRNDtex_num2,1976.6601861297006,fill,40368,176277.66225889124
CRNDtex_num3,1976.6601861297006,fill,39333,180916.19429148355
CRNDtex_num4,1976.6601861297006,fill,38922,182826.59344501625
CMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CMtex_num2,1976.6601861297006,fill,40368,176277.66225889124
CMtex_num3,1976.6601861297006,fill,39333,180916.19429148355
CMtex_num4,1976.6601861297006,fill,38922,182826.59344501625
CO2tex_num2,1976.6601861297006,fill,39333,180916.19429148355
CO2tex_num3,1976.6601861297006,fill,41220,172634.07739124022
CO2tex_num4,1976.6601861297006,fill,40368,176277.66225889124
CRNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CRNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CRNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
AGMtex_num2,1976.6601861297006,fill,39333,180916.19429148355
AGMtex_num3,1976.6601861297006,fill,41220,172634.07739124022
AGMtex_num4,1976.6601861297006,fill,40368,176277.66225889124
COBALT2t3pp_num2,1976.6601861297006,fill,32927,216113.72642715467
CSNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CSNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CSNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
COBALT2tex_num2,1976.6601861297006,fill,39333,180916.19429148355
COBALT2tex_num3,1976.6601861297006,fill,41220,172634.07739124022
COBALT2tex_num4,1976.6601861297006,fill,40368,176277.66225889124
COBALT2tpp_num2,1976.6601861297006,fill,36590,194478.7283429058
CYANtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CYANtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CYANtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CYNTtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CYNTtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CYNTtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CU2tex_num2,1976.6601861297006,fill,38922,182826.59344501625
CU2tex_num3,1976.6601861297006,fill,39333,180916.19429148355
CU2tex_num4,1976.6601861297006,fill,41220,172634.07739124022
CYSDS_num2,67.03066666666666,Other_species,43212,5584.337683976672
CUtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CUtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CUtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CYSDtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CYSDtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CYSDtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CYSS_num2,150.5,Other_species,32664,16587.068332108745
CYSTL_num2,17.505,Other_species,43212,1458.3449041932797
CYStex_num2,1976.6601861297006,fill,39333,180916.19429148355
CYStex_num3,1976.6601861297006,fill,41220,172634.07739124022
CYStex_num4,1976.6601861297006,fill,40368,176277.66225889124
CYStpp_num2,1976.6601861297006,fill,32324,220145.29977932564
CYTDH_num2,13.0465,Other_species,33823,1388.62312627502
CYTDH_num3,13.0465,Other_species,32561,1442.4434139000646
DCAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DCAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DCAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DCMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DCMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DCMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
CYTDt2pp_copy1_num2,1976.6601861297006,fill,46389,153397.93205429998
CYTDtex_num2,1976.6601861297006,fill,39333,180916.19429148355
CYTDtex_num3,1976.6601861297006,fill,41220,172634.07739124022
CYTDtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DCYTt2pp_num2,1976.6601861297006,fill,46389,153397.93205429998
D_LACt2pp_num2,1976.6601861297006,fill,58920,120773.5347940754
D_LACtex_num2,1976.6601861297006,fill,39333,180916.19429148355
D_LACtex_num3,1976.6601861297006,fill,41220,172634.07739124022
D_LACtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DDGLCNtex_num2,1976.6601861297006,fill,41220,172634.07739124022
DDGLCNtex_num3,1976.6601861297006,fill,40368,176277.66225889124
DDGLCNtex_num4,1976.6601861297006,fill,38922,182826.59344501625
DDPA_num2,2.502,Other_species,38010,236.9692186266772
DDPA_num3,2.502,Other_species,38735,232.5338840841616
DADNt2pp_num2,1976.6601861297006,fill,43476,163675.97456221643
DGMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DGMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DGMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DGSNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DGSNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DGSNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DHAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DHAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DHAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DALAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DALAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DALAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DAMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DAMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DAMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DAPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DAPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DAPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DHFR_num2,7.1,Other_species,17999,1420.0788932718485
DIMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DIMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DIMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DINStex_num2,1976.6601861297006,fill,39333,180916.19429148355
DINStex_num3,1976.6601861297006,fill,41220,172634.07739124022
DINStex_num4,1976.6601861297006,fill,40368,176277.66225889124
DKGLCNR1_num2,1976.6601861297006,fill,31110,228735.99068038966
DUTPDP_num2,15.15,Other_species,16371,3331.500824628917
E4PD_num2,43.36666666666667,Other_species,35532,4393.785883147585
DMSOtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DMSOtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DMSOtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DMStex_num2,1976.6601861297006,fill,39333,180916.19429148355
DMStex_num3,1976.6601861297006,fill,41220,172634.07739124022
DMStex_num4,1976.6601861297006,fill,40368,176277.66225889124
DNTPPA_num2,4.10015,Other_species,17306,852.9145960938403
DOPAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DOPAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DOPAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DOXRBCNtex_num2,1976.6601861297006,fill,40368,176277.66225889124
DOXRBCNtex_num3,1976.6601861297006,fill,39333,180916.19429148355
DOXRBCNtex_num4,1976.6601861297006,fill,38922,182826.59344501625
AKGtex_num2,1976.6601861297006,fill,39333,180916.19429148355
AKGtex_num3,1976.6601861297006,fill,41220,172634.07739124022
AKGtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DPR_num2,20.302857142857142,Other_species,54069,1351.7965139781709
DSBDR_num2,1976.6601861297006,fill,73602.0,96681.83840203965
DSERtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DSERtex_num3,1976.6601861297006,fill,41220,172634.07739124022
