reaction_id,scaling_factor
PHYTSpp,2.9677657138868345
CYNTtex_num2,0.04235313111360913
CYNTtex_reverse_num2,0.3993682873869506
G3PAT180,1.6348253022352304
FRUtex_reverse_num1,2.6815357394460375
FRUtex_num1,0.2855823526705218
TKT1,3.5257321815250346
GLCUR1Ptex_num4,5.7745617529038995
GLCUR1Ptex_reverse_num4,0.2633231435368226
GLYCLTt2rpp_num1,3.54310925593197
GLYCLTt2rpp_reverse_num1,0.17583265561622097
D_LACt2pp_num1,0.234641023711761
D_LACt2pp_reverse_num1,0.6854715225577349
FRUtex_reverse_num3,3.514399422555573
FRUtex_num3,5.30354692481662
MLTG5,3.0934286009019947
FRUURtex_num4,3.813724979677458
FRUURtex_reverse_num4,0.3920573956090599
GLCNtex_reverse_num1,0.2714195343008477
GLCNtex_num1,3.871309190510627
GALCTNtex_reverse_num1,3.95481974272194
GALCTNtex_num1,1.1482796580201142
MLTG4,0.18686668522833755
GLCNtex_reverse_num3,0.01779565867618905
GLCNtex_num3,3.6923500832633644
GLYCLTt2rpp_reverse_num2,5.895485571400729
GLYCLTt2rpp_num2,5.510184703483893
D_LACt2pp_num2,5.049397974889816
D_LACt2pp_reverse_num2,2.578945488437538
PGM_reverse_num3,0.01168998537823223
GALCTNtex_num3,0.01
GALCTNtex_reverse_num3,1.799388517757462
GLCURtex_reverse_num1,9.373295101597028
GLCURtex_num1,10.0
GLYC3Ptex_num1,5.341123357485229
GLYC3Ptex_reverse_num1,0.3320214146955629
DHAtex_num1,7.086103337892635
DHAtex_reverse_num1,1.9429568496081373
PYRtex_num1,0.01
PYRtex_reverse_num1,2.812494212118609
F6Ptex_num1,2.1144633792951857
F6Ptex_reverse_num1,6.632943295891955
GLCUR1Ptex_num2,0.08081004132580619
GLCUR1Ptex_reverse_num2,0.7622438306359878
GLCURtex_num3,8.044819011573638
GLCURtex_reverse_num3,2.4689597466042463
PGK_reverse,5.793446219775335
FRUtex_reverse_num4,0.7726254378808185
FRUtex_num4,3.709670480179638
GLYC3Ptex_reverse_num3,0.48474036861170583
GLYC3Ptex_num3,0.01
DHAtex_num3,0.3027546376821014
DHAtex_reverse_num3,0.015412155313851148
ENO,2.5732150233912265
PYRtex_reverse_num3,1.5801098224727212
PYRtex_num3,0.3763791492547985
FRUURtex_num2,4.860462416275267
FRUURtex_reverse_num2,2.0507909398751676
G6Ptex_num1,8.645556212270087
G6Ptex_reverse_num1,0.26000965207352594
F6Ptex_reverse_num3,0.01
F6Ptex_num3,2.156724664540753
GALtex_reverse_num1,7.502291712038304
GALtex_num1,1.8964957682105419
TKT2_reverse,2.5518905025817906
G6Ptex_reverse_num3,2.078674841012685
G6Ptex_num3,1.677046977841076
GLCNtex_reverse_num4,2.5653560014587153
GLCNtex_num4,6.388222381111576
ME1,1.71447256256684
SUCCtex_reverse_num1,9.092019122673056
SUCCtex_num1,0.5801180425723084
GALtex_num3,1.27189994659956
GALtex_reverse_num3,6.537605759783872
GALCTNtex_num4,0.6009089137587978
GALCTNtex_reverse_num4,0.22857161847536975
GALCTNLtex_num4,2.663526978072957
GALCTNLtex_reverse_num4,2.4434933172086244
GAMAN6Ptex_num1,0.9603443940017286
GAMAN6Ptex_reverse_num1,2.0887419381556196
ME2,1.4352714051041686
ECOAH2_reverse_num1,3.0167624731257328
RPI_num1,5.502253816701049
SUCCtex_reverse_num3,0.8298887973561198
SUCCtex_num3,3.2366106833593706
GLCURtex_num4,2.3278387778432035
GLCURtex_reverse_num4,5.8744077883176695
GALCTNLtex_reverse_num2,5.125762860877248
GALCTNLtex_num2,7.962028498780815
