reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,real_prot,pred_prot,kcat_Density,absolute_error,square_error,root_square_error,error
GMPS2,b2507,guaA,ECDH1ME8569_2434,6.940845852180162e-06,6.9408458521801615,5.373968921170701,0.0012421388634076323,1.5668769310094603,2.455103316929625,1.5668769310094603,1.5668769310094603
GND,b2029,gnd,ECDH1ME8569_1965,1.29208059883338e-05,12.9208059883338,159.53458416230603,3.555395351329822e-05,146.61377817397224,21495.599950446736,146.61377817397224,-146.61377817397224
GRTT,b0421,ispA,ECDH1ME8569_0406,4.420965986014022e-07,0.4420965986014022,0.009882128280094353,0.004262795667106138,0.4322144703213079,0.18680934835512875,0.4322144703213079,0.4322144703213079
HACD1_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,0.4757255339331402,3.4841924039092738,0.004180016652466891,3.0084668699761337,9.050872907743996,3.0084668699761337,-3.0084668699761337
HACD2_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,0.4757255339331402,5.0347431602995005,0.003951810778248263,4.55901762636636,20.784641717519165,4.55901762636636,-4.55901762636636
HACD3_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,0.4757255339331402,5.281431780043045,0.003906609671605017,4.805706246109905,23.09481252389975,4.805706246109905,-4.805706246109905
HACD4_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,0.4757255339331402,4.238065054096811,0.004081729061584451,3.762339520163671,14.155198664985402,3.762339520163671,-3.762339520163671
HACD5_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,0.4757255339331402,4.297394553276767,0.004072943147034599,3.821669019343627,14.605154093410881,3.821669019343627,-3.821669019343627
HACD6_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,0.4757255339331402,3.0748648732750548,0.004222533822191514,2.5991393393419147,6.755525305314724,2.5991393393419147,-2.5991393393419147
HACD7_num1,b3846,fadB,ECDH1ME8569_3723,4.7572553393314023e-07,0.4757255339331402,3.7215935146350123,0.004151796258737321,3.245867980701872,10.535658948145649,3.245867980701872,-3.245867980701872
HISTD,b2020,hisD,ECDH1ME8569_1956,3.848313465621431e-06,3.848313465621431,3.101619416361802,0.003218323916619547,0.746694049259629,0.5575520031997413,0.746694049259629,0.746694049259629
HISTP,b2022,hisB,ECDH1ME8569_1958,3.467198272723999e-06,3.467198272723999,1.2810328110980558,0.0033103213471685853,2.1861654616259436,4.779319425606175,2.1861654616259436,2.1861654616259436
HMBS,b3805,hemC,ECDH1ME8569_3684,9.497308948664064e-07,0.9497308948664064,0.016158999189081726,0.004365783253223772,0.9335718956773247,0.8715564843985536,0.9335718956773247,0.9335718956773247
HPPK2,b0142,folK,ECDH1ME8569_0136,4.1277896344307443e-07,0.4127789634430744,0.014968958178473307,0.004252617346824861,0.3978100052646011,0.15825280028862193,0.3978100052646011,0.3978100052646011
HSDy_reverse_num1,b3940,metL,ECDH1ME8569_3809,1.5296301178129763e-06,1.5296301178129763,10.601933800521945,0.0031477982893666134,9.072303682708968,82.3066941112947,9.072303682708968,-9.072303682708968
HSK,b0003,thrB,ECDH1ME8569_0003,2.1396117705300113e-06,2.1396117705300113,10.890649236414447,0.003215543871161025,8.751037465884435,76.58065672931308,8.751037465884435,-8.751037465884435
HSST,b4013,metA,ECDH1ME8569_3869,3.2429483657208334e-06,3.2429483657208333,2.195037253292176,0.0036132357717560738,1.0479111124286575,1.0981176995514665,1.0479111124286575,1.0479111124286575
