reaction_id,name,reversible,dG_reaction,source
R_PRFGS,Phosphoribosylformylglycinamidine synthase,False,0,calculated_from_formation_energies
R_PRMICI,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase,True,0,calculated_from_formation_energies
R_PROD2,Proline dehydrogenase,False,0,calculated_from_formation_energies
R_PROGLYabcpp,L-Prolinylglycine (Pro-Gly) transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_PROGLYtex,L-Prolinylglycine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_PROTRS,Prolyl-tRNA synthetase,False,0,calculated_from_formation_energies
R_PPBNGS,Porphobilinogen synthase,False,0,calculated_from_formation_energies
R_MOAT2,3-deoxy-D-manno-octulosonic acid transferase,False,0,calculated_from_formation_energies
R_PROabcpp,L-proline transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_PROt2rpp,L-proline reversible transport via proton symport (periplasm),True,0,calculated_from_formation_energies
R_PROt4pp,Na+/Proline-L symporter (periplasm),False,0,calculated_from_formation_energies
R_PROtex,L-proline transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_PRPPS,Phosphoribosylpyrophosphate synthetase,True,0,calculated_from_formation_energies
R_PSSA120,Phosphatidylserine syntase (n-C12:0),False,0,calculated_from_formation_energies
R_PSCLYSt2pp,Psicoselysine transport via proton symport (periplasm),False,0,calculated_from_formation_energies
R_MOAT3C,3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis),False,0,calculated_from_formation_energies
R_PSCLYStex,Psicoselysine transporter via diffusion (extracellular),True,0,calculated_from_formation_energies
R_PSCVT,3-phosphoshikimate 1-carboxyvinyltransferase,True,0,calculated_from_formation_energies
R_PSD120,Phosphatidylserine decarboxylase (n-C12:0),False,0,calculated_from_formation_energies
R_PSD140,Phosphatidylserine decarboxylase (n-C14:0),False,0,calculated_from_formation_energies
R_PSD141,Phosphatidylserine decarboxylase (n-C14:1),False,0,calculated_from_formation_energies
R_PSD160,Phosphatidylserine decarboxylase (n-C16:0),False,0,calculated_from_formation_energies
R_PSD161,Phosphatidylserine decarboxylase (n-C16:1),False,0,calculated_from_formation_energies
R_PSD180,Phosphatidylserine decarboxylase (n-C18:0),False,0,calculated_from_formation_energies
R_PSSA140,Phosphatidylserine syntase (n-C14:0),False,0,calculated_from_formation_energies
R_PSSA141,Phosphatidylserine syntase (n-C14:1),False,0,calculated_from_formation_energies
R_PSSA160,Phosphatidylserine syntase (n-C16:0),False,0,calculated_from_formation_energies
R_PSD181,Phosphatidylserine decarboxylase (n-C18:1),False,0,calculated_from_formation_energies
R_PSERT,Phosphoserine transaminase,False,0,calculated_from_formation_energies
R_MOBDabcpp,Molybdate transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_PSERtex,Phospho-L-serine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_PSP_L,Phosphoserine phosphatase (L-serine),False,0,calculated_from_formation_energies
R_MOBDtex,Molybdate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_PSP_Lpp,Phospho-L-serine phosphatase (periplasmic),False,0,calculated_from_formation_energies
R_MOCDS,Molybdopterin cytidine dinucleotide synthase,False,0,calculated_from_formation_energies
R_MOCOS,Molybdenum cofactor synthase,False,0,calculated_from_formation_energies
R_PSSA161,Phosphatidylserine syntase (n-C16:1),False,0,calculated_from_formation_energies
R_MOGDS,Molybdopterin guanine dinucleotide synthase,False,0,calculated_from_formation_energies
R_PSSA180,Phosphatidylserine syntase (n-C18:0),False,0,calculated_from_formation_energies
R_R5Ptex,Ribose 5-phosphate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_RBFK,Riboflavin kinase,False,0,calculated_from_formation_energies
R_PSSA181,Phosphatidylserine syntase (n-C18:1),False,0,calculated_from_formation_energies
R_MOHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase,False,0,calculated_from_formation_energies
R_PTA2,Phosphate acetyltransferase,False,0,calculated_from_formation_energies
R_PTAr,Phosphotransacetylase,True,0,calculated_from_formation_energies
R_RBFSa,Riboflavin synthase,False,0,calculated_from_formation_energies
R_RBFSb,Riboflavin synthase,False,0,calculated_from_formation_energies
R_RBK,Ribokinase,False,0,calculated_from_formation_energies
R_RBK_L1,L-ribulokinase (L-ribulose),False,0,calculated_from_formation_energies
R_RBP4E,L-ribulose-phosphate 4-epimerase,True,0,calculated_from_formation_energies
R_PTHRpp,Phospho-L-threonine phosphatase (periplasmic),False,0,calculated_from_formation_energies
R_PTPATi,Pantetheine-phosphate adenylyltransferase,False,0,calculated_from_formation_energies
R_PTRCORNt7pp,Putrescine/ornithine antiporter (periplasm),True,0,calculated_from_formation_energies
R_PTRCTA,Putrescine Transaminase,False,0,calculated_from_formation_energies
R_REPHACCOAI,"Ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)",True,0,calculated_from_formation_energies
R_RFAMPtex,Rifampin transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_PTRCabcpp,Putrescine transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_RFAMPtpp,Rifampin transport via TolC system,False,0,calculated_from_formation_energies
R_MOX,Malate oxidase,True,0,calculated_from_formation_energies
R_RHAT1,Rhamnosyltransferase I (LPS core biosynthesis),False,0,calculated_from_formation_energies
R_RHCCE,S-ribosylhomocysteine cleavage enzyme,False,0,calculated_from_formation_energies
R_PTRCt2pp,Putrescine transport in via proton symport,False,0,calculated_from_formation_energies
R_PTRCtex,Putrescine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_PUNP1,Purine-nucleoside phosphorylase (Adenosine),True,0,calculated_from_formation_energies
R_PUNP2,Purine-nucleoside phosphorylase (Deoxyadenosine),True,0,calculated_from_formation_energies
R_PUNP3,Purine-nucleoside phosphorylase (Guanosine),True,0,calculated_from_formation_energies
R_RIBabcpp,D-ribose transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_RIBtex,Ribose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_PUNP4,Purine-nucleoside phosphorylase (Deoxyguanosine),True,0,calculated_from_formation_energies
R_MPTAT,Molybdopterin adenylyltransferase,False,0,calculated_from_formation_energies
R_PUNP5,Purine-nucleoside phosphorylase (Inosine),True,0,calculated_from_formation_energies
R_RMI,L-rhamnose isomerase,True,0,calculated_from_formation_energies
R_RMK,Rhamnulokinase,False,0,calculated_from_formation_energies
R_PUNP6,Purine-nucleoside phosphorylase (Deoxyinosine),True,0,calculated_from_formation_energies
R_PUNP7,Purine-nucleoside phosphorylase (Xanthosine),True,0,calculated_from_formation_energies
R_PYAM5PO,Pyridoxamine 5'-phosphate oxidase,False,0,calculated_from_formation_energies
R_PYDAMK,Pyridoxamine kinase,False,0,calculated_from_formation_energies
R_RMNtex,L-rhamnose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_RMNtpp,L-rhamnose transport via proton symport (periplasm),False,0,calculated_from_formation_energies
R_RMPA,Rhamnulose-1-phosphate aldolase,True,0,calculated_from_formation_energies
R_RNDR1,Ribonucleoside-diphosphate reductase (ADP),False,0,calculated_from_formation_energies
R_PYDAMtex,Pyridoxamine transport via diffusion (extracellular),True,0,calculated_from_formation_energies
R_MPTG,Murein polymerizing transglycosylase,False,0,calculated_from_formation_energies
R_PYDAMtpp,Pyridoxamine import,False,0,calculated_from_formation_energies
R_PYDXK,Pyridoxal kinase,False,0,calculated_from_formation_energies
R_PYDXNK,Pyridoxine kinase,False,0,calculated_from_formation_energies
R_PYDXNtex,Pyridoxine transport via diffusion (extracellular),True,0,calculated_from_formation_energies
R_PYDXNtpp,Pyridoxine import,False,0,calculated_from_formation_energies
R_RNDR1b,Ribonucleoside-diphosphate reductase (ADP) (glutaredoxin),False,0,calculated_from_formation_energies
R_RNDR2,Ribonucleoside-diphosphate reductase (GDP),False,0,calculated_from_formation_energies
R_RNDR2b,Ribonucleoside-diphosphate reductase (GDP) (glutaredoxin),False,0,calculated_from_formation_energies
R_RNDR3,Ribonucleoside-diphosphate reductase (CDP),False,0,calculated_from_formation_energies
R_RNDR3b,Ribonucleoside-diphosphate reductase (CDP) (glutaredoxin),False,0,calculated_from_formation_energies
R_RNDR4,Ribonucleoside-diphosphate reductase (UDP),False,0,calculated_from_formation_energies
R_RNDR4b,Ribonucleoside-diphosphate reductase (UDP) (glutaredoxin),False,0,calculated_from_formation_energies
R_RNTR1c2,Ribonucleoside-triphosphate reductase (ATP) (flavodoxin),False,0,calculated_from_formation_energies
R_PYDXPP,Pyridoxal 5-phosphate phosphatase,False,0,calculated_from_formation_energies
R_PYDXtex,Pyridoxal transport via diffusion (extracellular),True,0,calculated_from_formation_energies
R_PYDXtpp,Pyridoxal import,False,0,calculated_from_formation_energies
R_PYK,Pyruvate kinase,False,0,calculated_from_formation_energies
R_PYNP2r,Pyrimidine-nucleoside phosphorylase (uracil),True,0,calculated_from_formation_energies
R_PYROX,Pyrimidine oxygenase,False,0,calculated_from_formation_energies
R_PYRt2rpp,Pyruvate reversible transport via proton symport (periplasm),True,0,calculated_from_formation_energies
R_RNTR2c2,Ribonucleoside-triphosphate reductase (GTP) (flavodoxin),False,0,calculated_from_formation_energies
R_RNTR3c2,Ribonucleoside-triphosphate reductase (CTP) (flavodoxin),False,0,calculated_from_formation_energies
R_MPTG2,Murein polymerizing transglycosylase 2 (three linked units),False,0,calculated_from_formation_energies
R_RNTR4c2,Ribonucleoside-triphosphate reductase (UTP) (flavodoxin),False,0,calculated_from_formation_energies
R_RPE,Ribulose 5-phosphate 3-epimerase,True,0,calculated_from_formation_energies
R_PYRtex,Pyruvate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_QMO2,Quinol monooxygenase (Ubiquinol-8),False,0,calculated_from_formation_energies
R_QMO3,Quinol monooxygenase (menaquinol 8),False,0,calculated_from_formation_energies
R_RPI,Ribose-5-phosphate isomerase,True,0,calculated_from_formation_energies
R_RZ5PP,Alpha-ribazole 5-phosphate phosphatase,False,0,calculated_from_formation_energies
R_QUIN2tex,Quinate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MPTS,Molybdopterin synthase,False,0,calculated_from_formation_energies
R_QUIN2tpp,Quinate transport (periplasm),True,0,calculated_from_formation_energies
R_QUINDH,Quinate dehydrogenase,True,0,calculated_from_formation_energies
R_QULNS,Quinolinate synthase,False,0,calculated_from_formation_energies
R_R15BPK,"Ribose-1,5-bisphosphokinase",False,0,calculated_from_formation_energies
R_R1PK,Ribose 1-phosphokinase,False,0,calculated_from_formation_energies
R_R5PP,Ribose 5-phosphate phosphatase,False,0,calculated_from_formation_energies
R_S2FE2SR,SUF [2Fe-2S] regeneration,False,0,calculated_from_formation_energies
R_S2FE2SS,SUF [2Fe-2S] Synthesis,False,0,calculated_from_formation_energies
R_S2FE2SS2,SUF [2Fe-2S] Synthesis II,False,0,calculated_from_formation_energies
R_S2FE2ST,SUF [2Fe-2S] Transfer,False,0,calculated_from_formation_energies
R_S4FE4SR,SUF [4Fe-4S] Reduction,False,0,calculated_from_formation_energies
R_S4FE4ST,SUF [4Fe-4S] Transfer,False,0,calculated_from_formation_energies
R_S7PI,Sedoheptulose 7-phosphate isomerase,False,0,calculated_from_formation_energies
R_SADH,Succinylarginine dihydrolase,False,0,calculated_from_formation_energies
R_R5PPpp,Ribose 5-phosphate phosphatase,False,0,calculated_from_formation_energies
R_SADT2,Sulfate adenyltransferase,False,0,calculated_from_formation_energies
R_MPTSS,Molybdopterin synthase sulfurylase,False,0,calculated_from_formation_energies
R_SARCOX,Sarcosine oxidase,False,0,calculated_from_formation_energies
R_SBTPD,Sorbitol-6-phosphate dehydrogenase,True,0,calculated_from_formation_energies
R_SERTRS,Seryl-tRNA synthetase,False,0,calculated_from_formation_energies
R_SERTRS2,Seryl-tRNA synthetase (selenocystein),False,0,calculated_from_formation_energies
R_SERt2rpp,L-serine reversible transport via proton symport (periplasm),True,0,calculated_from_formation_energies
R_SBTptspp,D-sorbitol transport via PEP:Pyr PTS (periplasm),False,0,calculated_from_formation_energies
R_MSAR,Malonic semialdehyde reductase,False,0,calculated_from_formation_energies
R_SBTtex,D-sorbitol transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SCYSDS,SUF Cysteine desulfuration,False,0,calculated_from_formation_energies
R_SDPDS,Succinyl-diaminopimelate desuccinylase,False,0,calculated_from_formation_energies
R_SDPTA,Succinyldiaminopimelate transaminase,True,0,calculated_from_formation_energies
R_SELCYSS,Selenocysteine synthase,False,0,calculated_from_formation_energies
R_SELGTHR,Selenate glutathione reductase,False,0,calculated_from_formation_energies
R_SELGTHR2,Selenate glutathione reductase II,False,0,calculated_from_formation_energies
R_SELGTHR3,Selenate glutathione reductase III,False,0,calculated_from_formation_energies
R_SERt4pp,L-serine via sodium symport (periplasm),False,0,calculated_from_formation_energies
R_SERtex,L-serine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SFGTHi,S-Formylglutathione hydralase,False,0,calculated_from_formation_energies
R_SGDS,Succinylglutamate desuccinylase,False,0,calculated_from_formation_energies
R_SGSAD,Succinylglutamic semialdehyde dehydrogenase,False,0,calculated_from_formation_energies
R_SHCHCS3,"2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase",False,0,calculated_from_formation_energies
R_SHCHD2,Sirohydrochlorin dehydrogenase (NAD),False,0,calculated_from_formation_energies
R_SHCHF,Sirohydrochlorin ferrochelatase,False,0,calculated_from_formation_energies
R_SHK3Dr,Shikimate dehydrogenase,True,0,calculated_from_formation_energies
R_SELNPS,Selenophosphate synthase,False,0,calculated_from_formation_energies
R_SELR,Selenate reductase,False,0,calculated_from_formation_energies
R_SELtex,Selenate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SELtpp,Selenate transport via proton symport (periplasm),False,0,calculated_from_formation_energies
R_SEPHCHCS,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,False,0,calculated_from_formation_energies
R_SHKK,Shikimate kinase,False,0,calculated_from_formation_energies
R_SHSL1,O-succinylhomoserine lyase (L-cysteine),False,0,calculated_from_formation_energies
R_SKMt2pp,Shikimate transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
R_SERASr,(L-seryl)adenylate synthase,True,0,calculated_from_formation_energies
R_SUCOAS,Succinyl-CoA synthetase (ADP-forming),True,0,calculated_from_formation_energies
R_SERAT,Serine O-acetyltransferase,True,0,calculated_from_formation_energies
R_SERD_D,D-serine deaminase,False,0,calculated_from_formation_energies
R_SERD_L,L-serine deaminase,False,0,calculated_from_formation_energies
R_THRD_L,L-threonine deaminase,False,0,calculated_from_formation_energies
R_THRPtex,Phospho-L-threonine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SKMtex,Shikimate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SLNTtex,Selenite transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SLNTtpp,Selenite transport via proton symport (periplasm),False,0,calculated_from_formation_energies
R_SO2tex,SO2 transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SO2tpp,SO2 transport via diffusion (periplasm),True,0,calculated_from_formation_energies
R_SO3tex,Sulfite transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SO4t2pp,Sulfate transport in via proton symport (periplasm to cytoplasm),False,0,calculated_from_formation_energies
R_SO4tex,Sulfate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SOTA,Succinylornithine transaminase,False,0,calculated_from_formation_energies
R_SPMDAT1,Spermidine acetyltransferase,False,0,calculated_from_formation_energies
R_SPMDAT2,Spermidine acetyltransferase (N8),False,0,calculated_from_formation_energies
R_SPMDabcpp,Spermidine transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_SPMDt3pp,Spermidine transport out via proton antiport (periplasm),False,0,calculated_from_formation_energies
R_THRS,Threonine synthase,False,0,calculated_from_formation_energies
R_THRTRS,Threonyl-tRNA synthetase,False,0,calculated_from_formation_energies
R_THRabcpp,L-threonine transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_THRt2pp,L-threonine efflux transport via proton antiport (periplasm),False,0,calculated_from_formation_energies
R_THRt2rpp,L-threonine reversible transport via proton symport (periplasm),True,0,calculated_from_formation_energies
R_THRt4pp,L-threonine  via sodium symport (periplasm),False,0,calculated_from_formation_energies
R_THRtex,L-threonine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SPMDtex,Spermidine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SPMS,Spermidine synthase,False,0,calculated_from_formation_energies
R_SPODM,Superoxide dismutase,False,0,calculated_from_formation_energies
R_THYMt3pp,Thymine transport out via proton antiport (periplasm),False,0,calculated_from_formation_energies
R_THYMtex,Thymine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SUCRtex,Sucrose transport transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_THZPSN3,Thiazole phosphate synthesis,False,0,calculated_from_formation_energies
R_TKT1,Transketolase,True,0,calculated_from_formation_energies
R_TKT2,Transketolase,True,0,calculated_from_formation_energies
R_TMAOR1,Trimethylamine N-oxide reductase (menaquinol 8),False,0,calculated_from_formation_energies
R_TMAOR1pp,Trimethylamine N-oxide reductase (menaquinol 8) (periplasm),False,0,calculated_from_formation_energies
R_TMAOR2pp,Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm),False,0,calculated_from_formation_energies
R_TMAOtex,Trimethylamine N-oxide transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TMAtex,Trimethylamine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TMDK1,Thymidine kinase (ATP:thymidine),False,0,calculated_from_formation_energies
R_SPODMpp,Superoxide dismutase,False,0,calculated_from_formation_energies
R_SSALx,Succinate-semialdehyde dehydrogenase (NAD),False,0,calculated_from_formation_energies
R_SSALy,Succinate-semialdehyde dehydrogenase (NADP),False,0,calculated_from_formation_energies
R_SUCASPtpp,Succinate:aspartate antiporter (periplasm),False,0,calculated_from_formation_energies
R_SUCBZL,O-succinylbenzoate-CoA ligase,False,0,calculated_from_formation_energies
R_SUCBZS,O-succinylbenzoate-CoA synthase,False,0,calculated_from_formation_energies
R_SUCCt2_2pp,Succinate transport via proton symport (2 H) (periplasm),False,0,calculated_from_formation_energies
R_SUCCt2_3pp,Succintate transport via proton symport (3 H) (periplasm),False,0,calculated_from_formation_energies
R_SUCCt3pp,Succinate transport out via proton antiport (periplasm),False,0,calculated_from_formation_energies
R_SUCCtex,Succinate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TMDPP,Thymidine phosphorylase,True,0,calculated_from_formation_energies
R_TMDS,Thymidylate synthase,False,0,calculated_from_formation_energies
R_TMK,Thiamine kinase,False,0,calculated_from_formation_energies
R_TMPK,Thiamine-phosphate kinase,False,0,calculated_from_formation_energies
R_TMPPP,Thiamine-phosphate diphosphorylase,False,0,calculated_from_formation_energies
R_SUCDi,Succinate dehydrogenase (irreversible),False,0,calculated_from_formation_energies
R_SUCFUMtpp,Succinate:fumarate antiporter (periplasm),False,0,calculated_from_formation_energies
R_TPI,Triose-phosphate isomerase,True,0,calculated_from_formation_energies
R_SUCMALtpp,Succinate:malate antiporter (periplasm),False,0,calculated_from_formation_energies
R_TPRDCOAS,Triphosphoribosyl-dephospho-CoA synthase,False,0,calculated_from_formation_energies
R_TRDR,Thioredoxin reductase (NADPH),False,0,calculated_from_formation_energies
R_TRE6PH,Trehalose-6-phosphate hydrolase,False,0,calculated_from_formation_energies
R_TSULabcpp,Thiosulfate transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_SUCTARTtpp,Succinate:D-tartrate antiporter (periplasm),False,0,calculated_from_formation_energies
R_TSULtex,Thiosulfate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TTDCAtexi,Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),False,0,calculated_from_formation_energies
R_TRE6PP,Trehalose-phosphatase,False,0,calculated_from_formation_energies
R_TRE6PS,"Alpha,alpha-trehalose-phosphate synthase (UDP-forming)",False,0,calculated_from_formation_energies
R_TREH,"Alpha,alpha-trehalase",False,0,calculated_from_formation_energies
R_TREHpp,"Alpha,alpha-trehalase (periplasm)",False,0,calculated_from_formation_energies
R_TTDCEAtexi,Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),False,0,calculated_from_formation_energies
R_SUCptspp,Sucrose transport via PEP:Pyr  (periplasm),False,0,calculated_from_formation_energies
R_TTRCYCtex,Tetracycline transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TTRCYCtpp,Tetracycline transport via TolC system,False,0,calculated_from_formation_energies
R_TREptspp,Trehalose transport via PEP:Pyr PTS (periplasm),False,0,calculated_from_formation_energies
R_TREtex,Trehalose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TUNGSabcpp,Tungstate transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_TRPAS2,Tryptophanase (L-tryptophan),True,0,calculated_from_formation_energies
R_SULFACabcpp,Sulfoacetate transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_TRPS1,Tryptophan synthase (indoleglycerol phosphate),False,0,calculated_from_formation_energies
R_TRPS2,Tryptophan synthase (indole),False,0,calculated_from_formation_energies
R_TUNGStex,Tungstate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TYMtex,Tyramine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TYRL,Tyrosine lyase,False,0,calculated_from_formation_energies
R_TYROXDApp,Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (periplasm),False,0,calculated_from_formation_energies
R_TYRPpp,Phospho-L-tyrosine phosphatase (periplasmic),False,0,calculated_from_formation_energies
R_TYRPtex,Phopho-L-tyrosine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TRPS3,Tryptophan synthase (indoleglycerol phosphate),False,0,calculated_from_formation_energies
R_TRPTRS,Tryptophanyl-tRNA synthetase,False,0,calculated_from_formation_energies
R_TRPt2rpp,L-tryptophan reversible transport via proton symport (periplasm),True,0,calculated_from_formation_energies
R_TRPtex,L-tryptophan transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TRSARr,Tartronate semialdehyde reductase,True,0,calculated_from_formation_energies
R_TYRTA,Tyrosine transaminase,True,0,calculated_from_formation_energies
R_TYRTRS,Tyrosyl-tRNA synthetase,False,0,calculated_from_formation_energies
R_UDPGtex,UDPglucose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_SULFACtex,Sulfoaceate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TYRt2rpp,L-tyrosine reversible transport via proton symport (periplasm),True,0,calculated_from_formation_energies
R_TYRtex,L-tyrosine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_UDPKAAT,UDP-4''-ketopentose:UDP-4-amino-4-deoxy-L-arabinose aminotransferase,True,0,calculated_from_formation_energies
R_ThDPAT,ThDP adenylyl transferase,False,0,calculated_from_formation_energies
R_UGLCURPpp,UDP-D-glucuronate pyrophosphohydrolase (periplasm),False,0,calculated_from_formation_energies
R_SULR,Sulfite reductase (NADPH2),False,0,calculated_from_formation_energies
R_UGLT,UDPglucose--hexose-1-phosphate uridylyltransferase,True,0,calculated_from_formation_energies
R_UGLYCH,Ureidoglycolate hydrolase,False,0,calculated_from_formation_energies
R_UGMDDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",False,0,calculated_from_formation_energies
R_U23GAAT,UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase,False,0,calculated_from_formation_energies
R_UAAGDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",False,0,calculated_from_formation_energies
R_UACGALPpp,UDP-N-acetyl-D-galactosamine pyrophosphohydrolase (periplasm),False,0,calculated_from_formation_energies
R_UACGAMPpp,UDP-N-acetyl-D-glucosamine pyrophosphohydrolase (periplasm),False,0,calculated_from_formation_energies
R_UHGADA,UDP-3-O-acetylglucosamine deacetylase,False,0,calculated_from_formation_energies
R_ULA4NFT,UDP-L-Ara4N formyltransferase,False,0,calculated_from_formation_energies
R_UACGAMtex,UDP-N-acetyl-D-glucosamine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_UACMAMO,UDP-N-acetyl-D-mannosamine oxidoreductase,False,0,calculated_from_formation_energies
R_UAG2E,UDP-N-acetylglucosamine 2-epimerase,True,0,calculated_from_formation_energies
R_UAGAAT,UDP-N-acetylglucosamine acyltransferase,True,0,calculated_from_formation_energies
R_ULA4Ntppi,Transport (cytoplasm to periplasm),False,0,calculated_from_formation_energies
R_SULabcpp,Sulfate transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_UM3PL,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,False,0,calculated_from_formation_energies
R_UM4PCP,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine L,D-carboxypeptidase",False,0,calculated_from_formation_energies
R_UM4PL,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate-D-alanine ligase,False,0,calculated_from_formation_energies
R_UAGCVT,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,False,0,calculated_from_formation_energies
R_UAGDP,UDP-N-acetylglucosamine diphosphorylase,False,0,calculated_from_formation_energies
R_UAGPT3,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,False,0,calculated_from_formation_energies
R_UMPK,UMP kinase,True,0,calculated_from_formation_energies
R_T2DECAI,Trans-2-decenoyl-ACP isomerase,True,0,calculated_from_formation_energies
R_UMPtex,UMP transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_UPLA4FNF,Undecaprenyl phosphate-L-Ara4FN formylase,False,0,calculated_from_formation_energies
R_UPLA4FNT,Undecaprenyl phosphate-L-Ara4FN transferase,False,0,calculated_from_formation_energies
R_UAMAGS,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,False,0,calculated_from_formation_energies
R_UAMAS,UDP-N-acetylmuramoyl-L-alanine synthetase,False,0,calculated_from_formation_energies
R_UAPGR,UDP-N-acetylenolpyruvoylglucosamine reductase,False,0,calculated_from_formation_energies
R_UPP3MT,Uroporphyrinogen methyltransferase,False,0,calculated_from_formation_energies
R_UDCPDP,Undecaprenyl-diphosphatase,False,0,calculated_from_formation_energies
R_TAGURr,Tagaturonate reductase,True,0,calculated_from_formation_energies
R_UDCPDPS,Undecaprenyl diphosphate synthase,False,0,calculated_from_formation_energies
R_UDCPDPpp,Undecaprenyl-diphosphatase (periplasm),False,0,calculated_from_formation_energies
R_UDCPPtppi,Undecaprenyl phosphate transport (cytoplasm to periplasm),False,0,calculated_from_formation_energies
R_UPP3S,Uroporphyrinogen-III synthase,False,0,calculated_from_formation_energies
R_UPPDC1,Uroporphyrinogen decarboxylase (uroporphyrinogen III),False,0,calculated_from_formation_energies
R_UPPRT,Uracil phosphoribosyltransferase,False,0,calculated_from_formation_energies
R_URACPAH,Peroxyureidoacrylate hydrolase,False,0,calculated_from_formation_energies
R_URAt2pp_copy1,Uracil transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
